date,weather_1,weather_2,high,low,wind
2016-02-01,雨夹雪,阴,4,-2,东北风 3-4级 /北风 3-4级
2016-02-02,多云,多云,4,-2,北风 3-4级 /北风 3-4级
2016-02-03,多云,多云,7,1,北风 3-4级 /东北风 ≤3级
2016-02-04,小雨,小雨,6,2,东北风 ≤3级 /北风 ≤3级
2016-02-05,多云,多云,9,1,北风 ≤3级 /西北风 3-4级
2016-02-06,多云,多云,7,-2,西北风 3-4级 /西北风 3-4级
2016-02-07,晴,晴,11,-1,西北风 3-4级 /西风 ≤3级
2016-02-08,晴,晴,15,3,西风 ≤3级 /西南风 ≤3级
2016-02-09,晴,晴,19,7,南风 ≤3级 /东南风 3-4级
2016-02-10,晴,阵雨,22,13,东南风 9-10级 /东南风 5-6级
2016-02-11,阵雨,多云,20,15,东南风 5-6级 /南风 4-5级
2016-02-12,多云,多云,25,14,东南风 3-4级 /南风 3-4级
2016-02-13,阵雨,小雨,23,3,南风 3-4级 /北风 4-5级
2016-02-14,小雨,阴,6,0,北风 5-6级 /北风 4-5级
2016-02-15,多云,晴,7,-2,北风 3-4级 /西北风 ≤3级
2016-02-16,晴,晴,11,0,西北风 ≤3级 /西北风 ≤3级
2016-02-17,晴,晴,13,2,北风 ≤3级 /南风 ≤3级
2016-02-18,晴,多云,17,6,南风 ≤3级 /东南风 ≤3级
2016-02-19,小雨,阴,11,5,东北风 ≤3级 /西北风 3-4级
2016-02-20,多云,晴,12,2,西北风 3-4级 /东北风 3-4级
2016-02-21,多云,小雨,11,7,东南风 3-4级 /东风 ≤3级
2016-02-22,中雨,小雨,8,6,东北风 3-4级 /北风 3-4级
2016-02-23,阴,阴,9,4,北风 3-4级 /北风 3-4级
2016-02-24,多云,晴,8,0,东北风 3-4级 /东北风 3-4级
2016-02-25,晴,多云,12,5,东南风 ≤3级 /东南风 ≤3级
2016-02-26,多云,多云,14,6,南风 ≤3级 /南风 ≤3级
2016-02-27,晴,晴,20,7,南风 ≤3级 /西南风 ≤3级
2016-02-28,晴,阴,23,4,西南风 3-4级 /北风 4-5级
2016-02-29,晴,晴,10,1,北风 4-5级 /东北风 3-4级
2016-03-01,晴,晴,13,5,东南风 ≤3级 /东南风 3-4级
2016-03-02,多云,晴,18,9,东南风 ≤3级 /南风 3-4级
2016-03-03,晴,多云,23,13,南风 3-4级 /南风 3-4级
2016-03-04,多云,多云,24,14,南风 4-5级 /东南风 3-4级
2016-03-05,多云,阴,26,11,南风 3-4级 /东北风 3-4级
2016-03-06,阴,多云,16,10,东北风 3-4级 /东南风 ≤3级
2016-03-07,多云,多云,23,10,东南风 ≤3级 /东南风 ≤3级
2016-03-08,小雨,中雨,18,7,东南风 ≤3级 /东北风 4-5级
2016-03-09,小雨,小雨,11,4,北风 4-5级 /北风 3-4级
2016-03-10,阴,多云,7,0,北风 3-4级 /北风 3-4级
2016-03-11,晴,晴,10,1,东北风 3-4级 /东南风 ≤3级
2016-03-12,多云,阵雨,13,7,东南风 3-4级 /东南风 3-4级
2016-03-13,小雨,阴,12,6,北风 ≤3级 /北风 3-4级
2016-03-14,多云,多云,12,4,东北风 3-4级 /东北风 3-4级
2016-03-15,多云,阴,14,8,东南风 ≤3级 /东南风 3-4级
2016-03-16,阴,多云,18,10,东南风 3-4级 /东南风 ≤3级
2016-03-17,阴,阵雨,21,14,南风 ≤3级 /西南风 ≤3级
2016-03-18,阵雨,小雨,21,12,西北风 ≤3级 /北风 3-4级
2016-03-19,阴,多云,16,8,北风 3-4级 /东北风 3-4级
2016-03-20,多云,多云,17,8,东北风 3-4级 /东北风 3-4级
2016-03-21,多云,阴,16,10,东风 3-4级 /东风 3-4级
2016-03-22,阵雨,小雨,14,10,东风 ≤3级 /东北风 ≤3级
2016-03-23,小雨,阴,13,7,北风 3-4级 /北风 3-4级
2016-03-24,多云,多云,11,4,北风 4-5级 /北风 3-4级
2016-03-25,多云,多云,13,3,北风 3-4级 /北风 ≤3级
2016-03-26,多云,阴,15,6,北风 ≤3级 /西风 ≤3级
2016-03-27,多云,晴,17,6,西南风 ≤3级 /西风 ≤3级
2016-03-28,晴,晴,21,9,南风 3-4级 /南风 3-4级
2016-03-29,多云,阴,25,13,西南风 3-4级 /西南风 ≤3级
2016-03-30,阵雨,小雨,18,12,东南风 ≤3级 /东南风 ≤3级
2016-03-31,多云,多云,20,10,东风 ≤3级 /东南风 ≤3级
2016-04-01,多云,多云,24,13,东南风 ≤3级 /东南风 ≤3级
2016-04-02,阵雨,中雨,24,15,东南风 3-4级 /南风 3-4级
2016-04-03,中雨,小雨,22,13,南风 3-4级 /北风 3-4级
2016-04-04,阴,多云,15,11,北风 ≤3级 /东北风 ≤3级
2016-04-05,多云,阵雨,19,14,东南风 3-4级 /东南风 ≤3级
2016-04-06,阵雨,阵雨,26,16,东南风 ≤3级 /南风 ≤3级
2016-04-07,中雨,小雨,18,13,西北风 ≤3级 /东北风 ≤3级
2016-04-08,小雨,阴,18,12,东北风 ≤3级 /东风 ≤3级
2016-04-09,阴,阵雨,20,14,东风 ≤3级 /东风 ≤3级
2016-04-10,多云,多云,21,13,东北风 ≤3级 /东北风 3-4级
2016-04-11,阴,小雨,19,14,东北风 3-4级 /东风 3-4级
2016-04-12,阴,阵雨,21,17,东南风 ≤3级 /东南风 ≤3级
2016-04-13,阵雨,多云,24,14,东北风 3-4级 /南风 ≤3级
2016-04-14,多云,多云,25,14,东南风 ≤3级 /东南风 ≤3级
2016-04-15,阴,阵雨,22,17,东南风 3-4级 /东南风 3-4级
2016-04-16,雷阵雨,阴,26,16,南风 3-4级 /西北风 3-4级
2016-04-17,晴,阵雨,23,12,西北风 ≤3级 /东北风 ≤3级
2016-04-18,多云,多云,20,10,东南风 ≤3级 /东南风 ≤3级
2016-04-19,多云,多云,23,15,东南风 ≤3级 /东南风 3-4级
2016-04-20,多云,中雨,23,17,南风 4-5级 /南风 4-5级
2016-04-21,阵雨,多云,23,14,西北风 3-4级 /南风 ≤3级
2016-04-22,多云,中雨,26,16,东南风 ≤3级 /东南风 ≤3级
2016-04-23,大雨,阵雨,17,14,东北风 3-4级 /东北风 3-4级
2016-04-24,阵雨,小雨,18,14,东北风 3-4级 /东北风 3-4级
2016-04-25,阵雨,阵雨,18,14,东北风 3-4级 /东北风 3-4级
2016-04-26,中雨,阵雨,21,15,东南风 ≤3级 /西北风 3-4级
2016-04-27,阴,阴,19,14,西北风 3-4级 /西北风 3-4级
2016-04-28,多云,晴,21,12,北风 3-4级 /北风 3-4级
2016-04-29,晴,晴,25,13,东风 ≤3级 /东南风 ≤3级
2016-04-30,晴,晴,27,16,南风 3-4级 /南风 3-4级
2016-05-01,多云,阵雨,27,19,南风 3-4级 /东南风 3-4级
