date,weather_1,weather_2,high,low,wind
2016-02-01,阴,晴,1,-6,东北风 ≤3级 /东北风 ≤3级
2016-02-02,晴,晴,4,-5,东北风 ≤3级 /东北风 ≤3级
2016-02-03,多云,阴,6,-3,东北风 ≤3级 /东北风 ≤3级
2016-02-04,多云,晴,9,-1,南风 ≤3级 /南风 ≤3级
2016-02-05,晴,晴,9,-3,东北风 ≤3级 /西北风 ≤3级
2016-02-06,晴,晴,7,-2,西北风 ≤3级 /东北风 ≤3级
2016-02-07,晴,晴,13,-2,东北风 ≤3级 /东北风 ≤3级
2016-02-08,晴,霾,13,-1,东北风 ≤3级 /东北风 ≤3级
2016-02-09,多云,霾,14,2,东北风 ≤3级 /西南风 ≤3级
2016-02-10,阴,霾,11,4,西南风 ≤3级 /东北风 ≤3级
2016-02-11,阴,小雨,14,4,东北风 ≤3级 /西风 ≤3级
2016-02-12,小雨,小雨,8,2,西风 ≤3级 /东风 ≤3级
2016-02-13,阴,阴,6,-3,东风 ≤3级 /西风 ≤3级
2016-02-14,阴,晴,3,-4,西风 ≤3级 /西南风 ≤3级
2016-02-15,晴,晴,5,-4,西风 ≤3级 /东北风 ≤3级
2016-02-16,晴,多云,8,-4,西南风 ≤3级 /西南风 ≤3级
2016-02-17,晴,晴,10,-1,东北风 ≤3级 /西风 ≤3级
2016-02-18,多云,多云,11,1,东北风 ≤3级 /北风 ≤3级
2016-02-19,晴,霾,12,-1,西风 ≤3级 /西北风 3-4级
2016-02-20,晴,多云,8,-3,西北风 ≤3级 /西北风 ≤3级
2016-02-21,小雨,阴,4,0,西南风 ≤3级 /西南风 ≤3级
2016-02-22,晴,多云,10,0,东北风 ≤3级 /东北风 ≤3级
2016-02-23,多云,阴,10,1,东北风 ≤3级 /东北风 ≤3级
2016-02-24,多云,多云,10,0,东风 ≤3级 /东北风 ≤3级
2016-02-25,多云,晴,15,1,东北风 ≤3级 /西风 ≤3级
2016-02-26,晴,晴,15,4,西风 ≤3级 /西风 ≤3级
2016-02-27,晴,多云,18,5,西风 ≤3级 /西风 ≤3级
2016-02-28,晴,晴,17,3,西北风 ≤3级 /东北风 ≤3级
2016-02-29,晴,多云,12,2,东北风 ≤3级 /东北风 ≤3级
2016-03-01,晴,阴,12,3,无持续风向 ≤3级 /东北风 ≤3级
2016-03-02,多云,晴,20,5,东北风 ≤3级 /东北风 ≤3级
2016-03-03,晴,多云,20,6,东北风 ≤3级 /北风 ≤3级
2016-03-04,多云,多云,18,5,东北风 ≤3级 /西北风 ≤3级
2016-03-05,霾,多云,14,4,北风 ≤3级 /东北风 ≤3级
2016-03-06,多云,多云,16,8,东北风 ≤3级 /东北风 ≤3级
2016-03-07,阴,阴,11,6,东风 ≤3级 /东北风 ≤3级
2016-03-08,阴,小雨,10,4,东风 ≤3级 /东北风 ≤3级
2016-03-09,小雨,阴,4,0,东风 ≤3级 /东北风 ≤3级
2016-03-10,多云,多云,7,-1,东北风 ≤3级 /东北风 ≤3级
2016-03-11,晴,多云,11,2,东北风 ≤3级 /东北风 ≤3级
2016-03-12,多云,多云,13,6,东北风 ≤3级 /东北风 ≤3级
2016-03-13,晴,晴,16,3,东北风 ≤3级 /东北风 ≤3级
2016-03-14,阴,阴,14,7,西南风 ≤3级 /东北风 ≤3级
2016-03-15,阴,多云,14,8,西南风 ≤3级 /东风 ≤3级
2016-03-16,小雨,阴,15,8,东风 ≤3级 /东风 ≤3级
2016-03-17,阴,阴,16,7,东风 ≤3级 /东北风 ≤3级
2016-03-18,多云,晴,20,9,东北风 ≤3级 /东北风 ≤3级
2016-03-19,晴,阴,20,12,东北风 ≤3级 /东风 ≤3级
2016-03-20,小雨,小雨,16,12,西南风 ≤3级 /西南风 ≤3级
2016-03-21,阴,阴,15,10,东风 ≤3级 /南风 ≤3级
2016-03-22,阴,小雨,14,10,西南风 ≤3级 /东风 ≤3级
2016-03-23,阴,霾,13,8,西南风 ≤3级 /西南风 ≤3级
2016-03-24,阴,阴,15,7,东风 ≤3级 /东风 ≤3级
2016-03-25,阴,阴,14,5,西南风 ≤3级 /东北风 ≤3级
2016-03-26,晴,晴,17,3,东北风 ≤3级 /东北风 ≤3级
2016-03-27,晴,多云,20,6,东北风 ≤3级 /东北风 ≤3级
2016-03-28,多云,多云,22,10,东北风 ≤3级 /东北风 ≤3级
2016-03-29,阴,多云,23,10,东风 ≤3级 /东北风 ≤3级
2016-03-30,多云,多云,25,11,东北风 ≤3级 /东北风 ≤3级
2016-03-31,晴,晴,26,11,东北风 ≤3级 /东北风 ≤3级
2016-04-01,多云,多云,26,15,东北风 ≤3级 /东风 ≤3级
2016-04-02,阴,小雨,27,14,东北风 ≤3级 /东风 ≤3级
2016-04-03,小雨,小雨,18,11,东风 ≤3级 /东风 ≤3级
2016-04-04,阴,小雨,14,11,东风 ≤3级 /东风 ≤3级
2016-04-05,小雨,小雨,17,12,西南风 ≤3级 /西南风 ≤3级
2016-04-06,小雨,多云,18,11,东风 ≤3级 /东风 ≤3级
2016-04-07,多云,多云,21,13,东北风 ≤3级 /东北风 ≤3级
2016-04-08,多云,阴,21,11,东风 ≤3级 /东风 ≤3级
2016-04-09,阴,阴,23,13,东北风 ≤3级 /东风 ≤3级
2016-04-10,多云,阴,27,14,西南风 ≤3级 /西南风 ≤3级
2016-04-11,小雨,多云,23,15,西南风 ≤3级 /东北风 ≤3级
2016-04-12,多云,多云,25,15,东风 ≤3级 /东风 ≤3级
2016-04-13,多云,阴,25,13,东风 ≤3级 /东风 ≤3级
2016-04-14,阴,小到中雨,23,14,东风 ≤3级 /东风 ≤3级
2016-04-15,小到中雨,阴,19,12,东风 ≤3级 /东风 ≤3级
2016-04-16,多云,阴,21,9,东风 ≤3级 /东风 ≤3级
2016-04-17,晴,晴,24,9,东风 ≤3级 /东风 ≤3级
2016-04-18,晴,晴,26,12,东北风 ≤3级 /东北风 ≤3级
2016-04-19,小雨,小雨,26,13,西南风 ≤3级 /西南风 ≤3级
2016-04-20,多云,晴,28,13,东北风 ≤3级 /东北风 ≤3级
2016-04-21,多云,多云,28,13,东北风 ≤3级 /东风 ≤3级
2016-04-22,小雨,小雨,28,14,东风 ≤3级 /东北风 ≤3级
2016-04-23,小雨,阴,22,15,东风 ≤3级 /东风 ≤3级
2016-04-24,多云,多云,24,14,东风 ≤3级 /东风 ≤3级
2016-04-25,小雨,小雨,24,15,东风 ≤3级 /东风 ≤3级
2016-04-26,多云,多云,25,16,东风 ≤3级 /东北风 ≤3级
2016-04-27,晴,多云,29,15,东北风 ≤3级 /东北风 ≤3级
2016-04-28,晴,晴,29,14,东北风 ≤3级 /东北风 ≤3级
2016-04-29,多云,多云,30,15,东北风 ≤3级 /东北风 ≤3级
2016-04-30,晴,多云,30,18,东北风 ≤3级 /东北风 ≤3级
2016-05-01,多云,多云,30,20,东北风 ≤3级 /东风 ≤3级
2016-05-02,晴,晴,27,13,北风 ≤3级 /东北风 ≤3级
2016-05-03,晴,晴,26,16,东风 ≤3级 /东北风 ≤3级
2016-05-04,多云,多云,32,20,东北风 ≤3级 /东北风 ≤3级
2016-05-05,晴,晴,28,20,东北风 3-4级 /东风 ≤3级
2016-05-06,阴,阴,25,17,东风 ≤3级 /东风 ≤3级
2016-05-07,小雨,小雨,22,11,西南风 ≤3级 /东风 ≤3级
2016-05-08,多云,多云,21,14,东北风 ≤3级 /东北风 ≤3级
2016-05-09,晴,晴,27,18,东北风 ≤3级 /东北风 ≤3级
2016-05-10,晴,晴,32,18,东北风 ≤3级 /东风 ≤3级
2016-05-11,晴,多云,34,21,东风 ≤3级 /东风 ≤3级
2016-05-12,阴,霾,24,16,东风 ≤3级 /西南风 ≤3级
2016-05-13,小雨,小到中雨,21,13,东北风 ≤3级 /西南风 ≤3级
2016-05-14,中雨,阴,13,10,西南风 ≤3级 /东北风 ≤3级
2016-05-15,晴,晴,24,12,东北风 ≤3级 /东北风 ≤3级
2016-05-16,晴,多云,26,15,东北风 ≤3级 /东风 ≤3级
2016-05-17,阴,阴,27,18,东风 ≤3级 /东风 ≤3级
2016-05-18,多云,多云,28,19,东风 ≤3级 /东风 ≤3级
2016-05-19,多云,阴,26,18,东风 ≤3级 /东风 ≤3级
2016-05-20,多云,晴,26,18,东风 ≤3级 /东风 ≤3级
2016-05-21,多云,多云,26,19,东风 ≤3级 /东风 ≤3级
2016-05-22,阴,小雨,24,16,东风 ≤3级 /东风 ≤3级
2016-05-23,阴,晴,24,15,东风 ≤3级 /东风 ≤3级
2016-05-24,晴,阴,29,16,东风 ≤3级 /西南风 ≤3级
2016-05-25,阴,小雨,21,13,东风 ≤3级 /东风 ≤3级
2016-05-26,小雨,小雨,18,13,西南风 ≤3级 /东风 ≤3级
2016-05-27,小雨,阴,17,13,东风 ≤3级 /东风 ≤3级
2016-05-28,多云,晴,25,15,东风 ≤3级 /东风 ≤3级
2016-05-29,晴,多云,28,18,东北风 ≤3级 /东北风 ≤3级
2016-05-30,多云,小雨,29,21,东北风 ≤3级 /东风 ≤3级
2016-05-31,小雨,小雨,26,22,东风 ≤3级 /东风 ≤3级
2016-06-01,中雨,中雨,24,17,东风 ≤3级 /东风 ≤3级
2016-06-02,小雨,多云,19,14,西南风 ≤3级 /东风 ≤3级
2016-06-03,多云,晴,28,18,东北风 ≤3级 /东北风 ≤3级
2016-06-04,阴,多云,31,21,东风 ≤3级 /东风 ≤3级
2016-06-05,多云,晴,33,21,东北风 ≤3级 /东风 ≤3级
2016-06-06,多云,阴,31,22,东风 ≤3级 /东风 ≤3级
2016-06-07,阵雨,多云,31,20,东北风 ≤3级 /东北风 ≤3级
2016-06-08,阴,多云,31,21,东风 ≤3级 /东北风 ≤3级
2016-06-09,阴,多云,32,22,东北风 ≤3级 /东北风 ≤3级
2016-06-10,多云,多云,35,23,东北风 ≤3级 /东北风 ≤3级
2016-06-11,雷阵雨,阵雨,34,22,东北风 ≤3级 /东北风 ≤3级
2016-06-12,多云,晴,32,21,东风 ≤3级 /东风 ≤3级
2016-06-13,晴,多云,36,22,东北风 ≤3级 /东北风 ≤3级
2016-06-14,多云,多云,31,20,东北风 ≤3级 /东北风 ≤3级
2016-06-15,多云,晴,31,20,东北风 ≤3级 /东北风 ≤3级
2016-06-16,晴,晴,34,22,东北风 ≤3级 /东北风 ≤3级
2016-06-17,晴,多云,37,24,东北风 ≤3级 /东北风 ≤3级
2016-06-18,晴,多云,37,26,东北风 ≤3级 /东北风 ≤3级
2016-06-19,晴,晴,36,26,东风 ≤3级 /东北风 ≤3级
2016-06-20,多云,多云,36,27,东风 ≤3级 /东风 ≤3级
2016-06-21,多云,多云,34,26,东北风 ≤3级 /东北风 ≤3级
2016-06-22,多云,大雨,35,24,东风 ≤3级 /东风 ≤3级
2016-06-23,中到大雨,阴,27,20,东北风 ≤3级 /东北风 ≤3级
2016-06-24,多云,多云,28,21,东风 ≤3级 /东风 ≤3级
2016-06-25,晴,阴,32,21,东北风 ≤3级 /东北风 ≤3级
2016-06-26,阴,多云,31,21,东风 ≤3级 /东北风 ≤3级
2016-06-27,多云,晴,33,23,东风 ≤3级 /东北风 ≤3级
2016-06-28,晴,晴,35,25,东北风 ≤3级 /东风 ≤3级
2016-06-29,晴,多云,37,25,东北风 ≤3级 /东北风 ≤3级
2016-06-30,中雨,多云,28,24,东风 ≤3级 /东风 ≤3级
2016-07-01,多云,晴,36,24,东风 ≤3级 /东风 ≤3级
2016-07-02,多云,多云,36,24,东风 ≤3级 /东北风 ≤3级
2016-07-03,多云,多云,36,23,东北风 ≤3级 /东风 ≤3级
2016-07-04,晴,晴,36,24,东风 ≤3级 /东风 ≤3级
2016-07-05,晴,晴,35,24,东北风 ≤3级 /东北风 ≤3级
2016-07-06,多云,多云,33,25,东北风 ≤3级 /东风 ≤3级
2016-07-07,阴,阴,31,25,东风 ≤3级 /东风 ≤3级
2016-07-08,阵雨,多云,34,28,东风 ≤3级 /东风 ≤3级
2016-07-09,多云,多云,36,27,东北风 ≤3级 /东北风 ≤3级
2016-07-10,阵雨,小雨,33,25,东风 ≤3级 /东风 ≤3级
2016-07-11,阴,多云,32,25,东风 ≤3级 /东风 ≤3级
2016-07-12,阴,小雨,30,23,东北风 ≤3级 /东北风 ≤3级
2016-07-13,小雨,小到中雨,30,21,东风 ≤3级 /东风 ≤3级
2016-07-14,中雨,多云,24,18,东北风 ≤3级 /东风 ≤3级
2016-07-15,晴,晴,33,22,东风 ≤3级 /东北风 ≤3级
2016-07-16,晴,多云,36,23,东北风 ≤3级 /东北风 ≤3级
2016-07-17,多云,阴,35,24,东风 ≤3级 /东风 ≤3级
2016-07-18,小雨,中雨,31,23,东风 ≤3级 /东风 ≤3级
2016-07-19,小到中雨,多云,30,22,东风 ≤3级 /东风 ≤3级
2016-07-20,多云,多云,33,24,东风 ≤3级 /东北风 ≤3级
2016-07-21,多云,晴,35,25,东风 ≤3级 /东风 ≤3级
2016-07-22,多云,阴,34,24,东风 ≤3级 /东风 ≤3级
2016-07-23,多云,多云,34,26,东北风 ≤3级 /东风 ≤3级
2016-07-24,多云,阵雨,36,25,东风 ≤3级 /东风 ≤3级
2016-07-25,小雨,阴,30,23,东风 ≤3级 /东北风 ≤3级
2016-07-26,小雨,小到中雨,30,24,东风 ≤3级 /东风 ≤3级
2016-07-27,多云,晴,35,24,东风 ≤3级 /东风 ≤3级
