date,weather_1,weather_2,high,low,wind
2016-02-01,晴,晴,1,-15,西北风 3-4级 /西北风 ≤3级
2016-02-02,晴,晴,3,-14,西北风 ≤3级 /西北风 ≤3级
2016-02-03,晴,多云,5,-11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-04,多云,晴,4,-11,西北风 3-4级 /西北风 4-5级
2016-02-05,晴,晴,1,-14,西北风 4-5级 /西北风 3-4级
2016-02-06,晴,晴,2,-12,西北风 3-4级 /无持续风向 ≤3级
2016-02-07,晴,晴,5,-8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-08,晴,晴,10,-4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-09,晴,晴,15,-4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-10,阴,小雨,12,1,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-11,小雨,阴,8,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-12,小雨,雨夹雪,6,-3,无持续风向 ≤3级 /西北风 4-5级
2016-02-13,多云,晴,2,-10,西北风 4-5级 /西北风 4-5级
2016-02-14,晴,晴,-2,-12,西北风 4-5级 /西北风 3-4级
2016-02-15,晴,晴,2,-9,西北风 3-4级 /无持续风向 ≤3级
2016-02-16,晴,晴,6,-8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-17,多云,晴,8,-7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-18,多云,多云,8,-5,西北风 ≤3级 /西北风 3-4级
2016-02-19,多云,多云,5,-8,西北风 3-4级 /西北风 3-4级
2016-02-20,晴,晴,4,-9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-21,晴,多云,6,-6,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-22,多云,晴,4,-9,西北风 3-4级 /西北风 3-4级
2016-02-23,多云,多云,4,-8,西北风 3-4级 /无持续风向 ≤3级
2016-02-24,晴,晴,6,-9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-25,晴,晴,9,-8,西风 3-4级 /无持续风向 ≤3级
2016-02-26,晴,晴,11,-7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-27,多云,多云,10,-4,西北风 3-4级 /北风 ≤3级
2016-02-28,晴,晴,6,-8,西北风 4-5级 /西北风 4-5级
2016-02-29,晴,晴,9,-6,西北风 4-5级 /无持续风向 3-4级
2016-03-01,晴,晴,12,-3,西南风 3-4级 /无持续风向 ≤3级
2016-03-02,晴,晴,15,0,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-03,晴,多云,20,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-04,阴,多云,15,-2,北风 4-5级 /西北风 4-5级
2016-03-05,晴,晴,10,-4,西北风 3-4级 /无持续风向 ≤3级
2016-03-06,晴,晴,15,-2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-07,多云,多云,14,-3,无持续风向 ≤3级 /北风 3-4级
2016-03-08,多云,小雪,5,-4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-09,小雪,晴,3,-8,无持续风向 ≤3级 /西北风 3-4级
2016-03-10,晴,晴,6,-10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-11,晴,阴,9,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-12,多云,晴,11,-4,无持续风向 ≤3级 /西北风 3-4级
2016-03-13,晴,晴,10,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-14,晴,多云,13,0,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-15,多云,多云,12,0,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-16,多云,多云,16,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-17,多云,多云,19,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-18,晴,多云,20,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-19,多云,多云,19,4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-20,阴,多云,15,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-21,多云,多云,15,5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-22,小雨,小雨,11,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-23,阴,阴,9,0,北风 3-4级 /西北风 ≤3级
2016-03-24,小雨,多云,6,-1,北风 ≤3级 /北风 ≤3级
2016-03-25,多云,晴,10,-2,无持续风向 ≤3级 /北风 3-4级
2016-03-26,晴,晴,13,-2,北风 ≤3级 /无持续风向 ≤3级
2016-03-27,晴,多云,17,1,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-28,多云,晴,19,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-29,晴,晴,20,2,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-30,晴,晴,22,5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-31,多云,多云,25,8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-01,多云,多云,24,7,北风 3-4级 /西北风 3-4级
2016-04-02,阴,小雨,18,5,西北风 3-4级 /无持续风向 ≤3级
2016-04-03,阴,多云,11,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-04,多云,多云,16,5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-05,晴,多云,22,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-06,多云,晴,24,5,无持续风向 ≤3级 /西北风 4-5级
2016-04-07,晴,晴,22,3,西北风 3-4级 /无持续风向 ≤3级
2016-04-08,晴,晴,23,5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-09,晴,晴,25,5,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-10,晴,多云,25,8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-11,阵雨,阵雨,23,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-12,多云,晴,23,4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-13,晴,晴,25,6,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-14,晴,多云,26,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-15,中雨,小雨,20,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-16,晴,晴,19,4,西北风 3-4级 /无持续风向 ≤3级
2016-04-17,晴,晴,19,4,北风 ≤3级 /无持续风向 ≤3级
2016-04-18,晴,多云,21,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-19,多云,多云,22,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-20,晴,晴,23,8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-21,晴,晴,27,7,西北风 3-4级 /西北风 3-4级
2016-04-22,晴,多云,25,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-23,多云,多云,19,9,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-24,多云,晴,24,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-25,多云,阴,26,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-26,阵雨,小雨,22,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-27,小雨,多云,18,7,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-28,多云,晴,23,8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-29,晴,多云,28,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-30,晴,晴,30,14,无持续风向 ≤3级 /无持续风向 ≤3级
2016-05-01,小雨,小雨,31,13,无持续风向 ≤3级 /西北风 3-4级
2016-05-02,小雨,晴,21,8,西北风 3-4级 /西北风 3-4级
2016-05-03,晴,晴,24,9,西北风 3-4级 /无持续风向 ≤3级
2016-05-04,晴,多云,30,14,无持续风向 ≤3级 /西北风 3-4级
2016-05-05,晴,晴,26,8,西北风 4-5级 /西北风 3-4级
2016-05-06,多云,多云,21,8,西北风 3-4级 /无持续风向 ≤3级
2016-05-07,阵雨,多云,22,10,无持续风向 ≤3级 /无持续风向 ≤3级
2016-05-08,晴,阴,25,13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-05-09,小雨,晴,25,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-05-10,多云,晴,29,15,无持续风向 ≤3级 /无持续风向 ≤3级
