date,weather_1,weather_2,high,low,wind
2016-02-01,霾,霾,-5,-18,西南风 ≤3级 /西南风 ≤3级
2016-02-02,霾,晴,-2,-18,西南风 ≤3级 /西南风 ≤3级
2016-02-03,晴,晴,1,-14,西南风 ≤3级 /西南风 ≤3级
2016-02-04,晴,晴,1,-15,西北风 ≤3级 /西北风 ≤3级
2016-02-05,晴,晴,-3,-16,西北风 ≤3级 /北风 ≤3级
2016-02-06,晴,晴,-2,-13,西南风 ≤3级 /西南风 ≤3级
2016-02-07,晴,霾,3,-10,西南风 3-4级 /西南风 ≤3级
2016-02-08,霾,霾,1,-13,西南风 ≤3级 /东北风 ≤3级
2016-02-09,晴,晴,2,-8,西风 ≤3级 /西南风 3-4级
2016-02-10,多云,多云,9,-2,西南风 3-4级 /西南风 3-4级
2016-02-11,多云,小雨,8,1,南风 3-4级 /西南风 3-4级
2016-02-12,阵雨,小雪,7,-6,北风 3-4级 /北风 3-4级
2016-02-13,中雪,多云,-2,-12,北风 5-6级 /北风 5-6级
2016-02-14,晴,晴,-7,-17,北风 4-5级 /西南风 3-4级
2016-02-15,晴,晴,-2,-13,西南风 3-4级 /西风 3-4级
2016-02-16,晴,晴,1,-12,西北风 3-4级 /西南风 ≤3级
2016-02-17,晴,晴,5,-7,西南风 3-4级 /西南风 3-4级
2016-02-18,晴,晴,3,-11,西北风 ≤3级 /西北风 ≤3级
2016-02-19,晴,晴,1,-13,西南风 ≤3级 /西北风 ≤3级
2016-02-20,晴,晴,-1,-15,西风 ≤3级 /西北风 ≤3级
2016-02-21,晴,多云,-2,-8,西南风 ≤3级 /西南风 3-4级
2016-02-22,小雪,多云,2,-14,西南风 3-4级 /西北风 3-4级
2016-02-23,晴,晴,-4,-18,西北风 ≤3级 /西南风 ≤3级
2016-02-24,晴,晴,1,-14,西南风 ≤3级 /北风 ≤3级
2016-02-25,晴,晴,0,-13,西北风 ≤3级 /西南风 ≤3级
2016-02-26,多云,阴,1,-11,西南风 ≤3级 /东风 ≤3级
2016-02-27,多云,晴,2,-13,北风 ≤3级 /东北风 ≤3级
2016-02-28,阴,多云,1,-12,西风 ≤3级 /西北风 3-4级
2016-02-29,晴,晴,-2,-10,西北风 3-4级 /西南风 3-4级
