date,weather_1,weather_2,high,low,wind
2016-02-01,晴,晴,-8,-17,西南风 ≤3级 /西南风 ≤3级
2016-02-02,晴,晴,-5,-14,西南风 ≤3级 /西南风 ≤3级
2016-02-03,多云,多云,-4,-16,西南风 ≤3级 /西风 3-4级
2016-02-04,晴,晴,-6,-17,西风 3-4级 /西北风 3-4级
2016-02-05,晴,晴,-7,-18,西风 ≤3级 /西南风 ≤3级
2016-02-06,晴,晴,-5,-14,西南风 ≤3级 /西南风 ≤3级
2016-02-07,多云,阵雪,-3,-11,西南风 ≤3级 /西南风 ≤3级
2016-02-08,多云,晴,-4,-16,西风 ≤3级 /西北风 ≤3级
2016-02-09,晴,晴,-3,-11,西南风 ≤3级 /西南风 ≤3级
2016-02-10,晴,晴,5,-3,西南风 3-4级 /西南风 3-4级
2016-02-11,多云,小雨,9,-1,西南风 4-5级 /西南风 3-4级
2016-02-12,雨夹雪,多云,5,-8,北风 3-4级 /北风 3-4级
2016-02-13,阵雪,多云,-5,-16,北风 4-5级 /西北风 3-4级
2016-02-14,多云,晴,-10,-18,西北风 4-5级 /西南风 3-4级
2016-02-15,晴,多云,-6,-12,西南风 3-4级 /西南风 3-4级
2016-02-16,多云,晴,-2,-11,西北风 3-4级 /西南风 3-4级
2016-02-17,晴,多云,1,-6,西南风 3-4级 /西南风 3-4级
2016-02-18,小雪,阵雪,1,-11,西南风 3-4级 /西风 3-4级
2016-02-19,晴,晴,-2,-13,西风 3-4级 /西南风 3-4级
2016-02-20,多云,多云,-3,-15,西南风 3-4级 /西南风 3-4级
2016-02-21,晴,小雪,-6,-13,西南风 3-4级 /西南风 3-4级
2016-02-22,小雪,多云,-5,-19,北风 3-4级 /北风 3-4级
2016-02-23,晴,晴,-9,-17,北风 3-4级 /西南风 ≤3级
2016-02-24,晴,晴,-4,-16,西风 ≤3级 /西风 ≤3级
2016-02-25,晴,晴,-5,-14,西风 ≤3级 /西风 ≤3级
2016-02-26,晴,晴,-5,-15,西风 ≤3级 /西北风 ≤3级
2016-02-27,晴,晴,-4,-15,西北风 ≤3级 /西南风 ≤3级
2016-02-28,多云,多云,-4,-16,东北风 ≤3级 /西北风 3-4级
2016-02-29,晴,晴,-5,-13,西北风 3-4级 /西南风 3-4级
2016-03-01,晴,多云,2,-7,西南风 3-4级 /西南风 3-4级
2016-03-02,雨夹雪,多云,3,-8,西北风 3-4级 /北风 ≤3级
2016-03-03,雨夹雪,阵雪,3,-4,东南风 3-4级 /东南风 3-4级
2016-03-04,小雨,小雨,6,-1,东风 3-4级 /南风 3-4级
2016-03-05,小雨,晴,5,-6,西南风 3-4级 /西风 3-4级
2016-03-06,晴,多云,3,-7,西风 3-4级 /西北风 3-4级
2016-03-07,多云,多云,1,-10,西北风 3-4级 /西北风 3-4级
2016-03-08,多云,晴,-2,-11,西北风 3-4级 /西北风 3-4级
2016-03-09,晴,晴,-3,-13,西北风 3-4级 /西风 ≤3级
2016-03-10,晴,晴,-4,-12,西风 3-4级 /西南风 3-4级
2016-03-11,晴,晴,-1,-8,西南风 3-4级 /西南风 4-5级
2016-03-12,晴,多云,5,-7,西南风 4-5级 /西北风 ≤3级
2016-03-13,多云,晴,0,-8,西风 3-4级 /西南风 3-4级
2016-03-14,晴,晴,6,-2,西南风 3-4级 /西南风 3-4级
2016-03-15,晴,晴,11,2,西南风 4-5级 /西南风 3-4级
2016-03-16,晴,晴,13,3,西南风 4-5级 /西南风 4-5级
2016-03-17,多云,多云,14,1,西南风 5-6级 /西南风 5-6级
2016-03-18,多云,晴,9,-3,西北风 4-5级 /西北风 ≤3级
2016-03-19,晴,晴,7,-5,西北风 ≤3级 /西北风 ≤3级
2016-03-20,晴,晴,11,0,西北风 ≤3级 /西南风 ≤3级
2016-03-21,多云,晴,12,-1,北风 3-4级 /北风 3-4级
2016-03-22,晴,多云,7,-5,北风 4-5级 /北风 4-5级
2016-03-23,多云,多云,5,-4,北风 3-4级 /北风 3-4级
2016-03-24,多云,晴,6,-4,西北风 ≤3级 /西北风 ≤3级
2016-03-25,晴,晴,10,-2,西北风 ≤3级 /北风 ≤3级
2016-03-26,晴,晴,13,-3,北风 ≤3级 /北风 ≤3级
2016-03-27,晴,晴,12,3,北风 ≤3级 /西南风 3-4级
2016-03-28,多云,小雨,18,3,西南风 4-5级 /西风 4-5级
2016-03-29,多云,晴,12,-1,西风 4-5级 /西风 3-4级
2016-03-30,晴,晴,12,4,西风 3-4级 /西南风 3-4级
2016-03-31,多云,多云,21,9,西南风 4-5级 /西南风 5-6级
2016-04-01,小到中雨,多云,17,0,西南风 5-6级 /西风 3-4级
2016-04-02,晴,晴,12,0,西风 4-5级 /西风 3-4级
2016-04-03,晴,晴,13,3,西风 4-5级 /西风 3-4级
2016-04-04,多云,多云,16,1,西南风 4-5级 /西北风 ≤3级
2016-04-05,晴,晴,13,1,西北风 ≤3级 /西南风 3-4级
2016-04-06,小雨,小雨,17,5,西南风 5-6级 /西北风 5-6级
2016-04-07,晴,晴,11,-1,西北风 4-5级 /西北风 4-5级
2016-04-08,晴,晴,11,-3,西北风 5-6级 /西北风 3-4级
2016-04-09,晴,晴,8,-5,西北风 4-5级 /西北风 3-4级
2016-04-10,晴,晴,7,-4,西北风 3-4级 /西北风 ≤3级
2016-04-11,多云,小雨,10,2,南风 ≤3级 /南风 3-4级
