date,weather_1,weather_2,high,low,wind
2016-02-01,晴,多云,-8,-16,西北风 ≤3级 /西北风 ≤3级
2016-02-02,晴,晴,-5,-16,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-03,多云,阴,-2,-14,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-04,多云,多云,-5,-16,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-05,晴,晴,-6,-16,西北风 3-4级 /无持续风向 ≤3级
2016-02-06,晴,晴,-3,-14,无持续风向 ≤3级 /西北风 ≤3级
2016-02-07,晴,晴,-2,-10,西北风 ≤3级 /西风 ≤3级
2016-02-08,晴,晴,2,-7,西风 3-4级 /无持续风向 ≤3级
2016-02-09,晴,晴,6,-5,无持续风向 ≤3级 /南风 ≤3级
2016-02-10,晴,晴,7,-1,西南风 3-4级 /西南风 ≤3级
2016-02-11,多云,多云,6,0,西南风 3-4级 /南风 ≤3级
2016-02-12,雨夹雪,小雪,3,-11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-13,多云,多云,-8,-18,无持续风向 ≤3级 /西北风 3-4级
2016-02-14,多云,晴,-9,-17,无持续风向 ≤3级 /西北风 3-4级
2016-02-15,晴,晴,-4,-14,西北风 ≤3级 /西北风 ≤3级
2016-02-16,晴,晴,0,-13,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-17,多云,晴,0,-12,西风 ≤3级 /西风 ≤3级
2016-02-18,多云,小雪,-1,-10,西风 ≤3级 /西风 ≤3级
2016-02-19,小雪,多云,-2,-14,无持续风向 ≤3级 /西北风 ≤3级
2016-02-20,多云,晴,-4,-14,西北风 3-4级 /西南风 ≤3级
2016-02-21,晴,多云,-2,-12,西南风 3-4级 /西风 ≤3级
2016-02-22,晴,晴,-3,-15,西北风 ≤3级 /无持续风向 ≤3级
2016-02-23,多云,多云,-4,-15,无持续风向 ≤3级 /无持续风向 ≤3级
2016-02-24,多云,多云,-2,-14,西风 ≤3级 /西北风 ≤3级
2016-02-25,多云,晴,-2,-13,西北风 ≤3级 /北风 3-4级
2016-02-26,多云,多云,1,-12,西风 3-4级 /西北风 ≤3级
2016-02-27,小雪,多云,1,-10,西南风 3-4级 /西北风 3-4级
2016-02-28,多云,晴,-3,-14,北风 ≤3级 /西北风 ≤3级
2016-02-29,多云,多云,1,-9,西风 3-4级 /西风 3-4级
2016-03-01,晴,晴,5,-4,西风 3-4级 /无持续风向 ≤3级
2016-03-02,晴,多云,10,-3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-03,晴,多云,12,-2,西北风 3-4级 /西南风 4-5级
2016-03-04,多云,多云,7,-7,西风 3-4级 /西风 3-4级
2016-03-05,多云,晴,1,-7,西风 3-4级 /西风 3-4级
2016-03-06,多云,晴,5,-9,西风 ≤3级 /西北风 ≤3级
2016-03-07,多云,多云,2,-10,北风 3-4级 /无持续风向 ≤3级
2016-03-08,多云,多云,0,-11,东风 3-4级 /无持续风向 ≤3级
2016-03-09,晴,晴,-2,-13,西北风 3-4级 /无持续风向 ≤3级
2016-03-10,晴,晴,-1,-13,无持续风向 ≤3级 /西北风 ≤3级
2016-03-11,晴,晴,1,-10,西南风 3-4级 /北风 3-4级
2016-03-12,晴,晴,3,-10,西北风 3-4级 /北风 ≤3级
2016-03-13,晴,晴,5,-9,西风 3-4级 /西北风 ≤3级
2016-03-14,多云,多云,8,-2,西南风 3-4级 /西南风 ≤3级
2016-03-15,多云,多云,11,0,西南风 3-4级 /西南风 3-4级
2016-03-16,多云,多云,13,1,西南风 3-4级 /无持续风向 ≤3级
2016-03-17,晴,晴,13,0,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-18,晴,晴,16,1,东南风 ≤3级 /无持续风向 ≤3级
2016-03-19,晴,多云,18,3,无持续风向 ≤3级 /东风 ≤3级
2016-03-20,多云,多云,17,2,东南风 3-4级 /南风 ≤3级
2016-03-21,小雨,小雨,14,3,东南风 3-4级 /南风 3-4级
2016-03-22,多云,多云,9,-2,东风 3-4级 /无持续风向 ≤3级
2016-03-23,多云,多云,7,-3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-24,多云,多云,8,-3,北风 ≤3级 /北风 ≤3级
2016-03-25,多云,晴,8,-5,无持续风向 ≤3级 /西北风 ≤3级
2016-03-26,晴,晴,10,-4,北风 3-4级 /西南风 ≤3级
2016-03-27,晴,多云,12,-1,西风 3-4级 /西风 ≤3级
2016-03-28,多云,晴,11,0,北风 ≤3级 /无持续风向 ≤3级
