date,weather_1,weather_2,high,low,wind
2016-02-01,晴,晴,-13,-24,西南风 ≤3级 /西风 ≤3级
2016-02-02,晴,晴,-10,-20,南风 ≤3级 /西南风 ≤3级
2016-02-03,多云,多云,-9,-20,西风 ≤3级 /西风 ≤3级
2016-02-04,晴,晴,-11,-23,西风 3-4级 /西风 ≤3级
2016-02-05,晴,晴,-9,-23,西风 ≤3级 /西风 ≤3级
2016-02-06,晴,晴,-6,-18,西南风 ≤3级 /西南风 ≤3级
2016-02-07,晴,多云,-7,-16,东风 ≤3级 /东南风 ≤3级
2016-02-08,小雪,多云,-7,-18,东南风 3-4级 /南风 ≤3级
2016-02-09,晴,晴,-8,-20,北风 3-4级 /南风 ≤3级
2016-02-10,晴,晴,-2,-7,南风 ≤3级 /东南风 ≤3级
2016-02-11,多云,雨夹雪,5,-7,东南风 ≤3级 /南风 ≤3级
2016-02-12,雨夹雪,多云,3,-11,西南风 ≤3级 /北风 3-4级
2016-02-13,晴,多云,-7,-18,东北风 3-4级 /北风 3-4级
2016-02-14,晴,晴,-10,-21,西北风 3-4级 /西风 3-4级
2016-02-15,晴,晴,-10,-15,西风 3-4级 /西风 ≤3级
2016-02-16,晴,晴,-7,-16,西风 ≤3级 /西风 ≤3级
2016-02-17,晴,多云,-2,-9,西南风 ≤3级 /东风 ≤3级
2016-02-18,雨夹雪,阵雪,-1,-12,东风 3-4级 /西北风 ≤3级
2016-02-19,多云,晴,-4,-16,西风 3-4级 /西南风 ≤3级
2016-02-20,多云,阵雪,-6,-16,西南风 ≤3级 /西南风 ≤3级
2016-02-21,晴,晴,-9,-20,西风 ≤3级 /西南风 ≤3级
2016-02-22,多云,多云,-9,-22,西南风 ≤3级 /北风 ≤3级
2016-02-23,晴,晴,-12,-21,西南风 ≤3级 /西南风 ≤3级
2016-02-24,晴,多云,-8,-20,西南风 ≤3级 /西风 ≤3级
2016-02-25,多云,晴,-6,-19,西南风 ≤3级 /西南风 ≤3级
2016-02-26,多云,多云,-7,-19,西风 ≤3级 /西风 ≤3级
2016-02-27,晴,晴,-7,-18,南风 ≤3级 /东南风 ≤3级
2016-02-28,多云,多云,-6,-20,东北风 ≤3级 /北风 ≤3级
2016-02-29,晴,晴,-6,-16,西风 ≤3级 /西风 ≤3级
2016-03-01,多云,晴,-3,-14,西南风 3-4级 /南风 ≤3级
2016-03-02,多云,多云,-2,-15,东风 3-4级 /东南风 ≤3级
2016-03-03,晴,晴,1,-10,东南风 3-4级 /东南风 3-4级
2016-03-04,多云,雨夹雪,5,-3,东南风 4-5级 /东南风 3-4级
2016-03-05,小雨,多云,5,-7,西南风 3-4级 /西南风 ≤3级
2016-03-06,晴,晴,2,-10,西南风 ≤3级 /西风 ≤3级
2016-03-07,晴,多云,0,-11,西风 ≤3级 /西风 ≤3级
2016-03-08,阵雪,晴,-4,-13,西北风 3-4级 /西风 3-4级
2016-03-09,晴,晴,-3,-13,西风 3-4级 /西风 ≤3级
2016-03-10,晴,晴,-3,-13,西风 ≤3级 /西风 ≤3级
2016-03-11,晴,晴,-1,-9,西南风 ≤3级 /西南风 ≤3级
2016-03-12,晴,多云,5,-9,西南风 4-5级 /西风 ≤3级
2016-03-13,多云,晴,2,-9,西风 ≤3级 /西南风 ≤3级
2016-03-14,晴,晴,6,-4,西南风 3-4级 /南风 ≤3级
2016-03-15,晴,晴,12,-1,南风 3-4级 /南风 ≤3级
2016-03-16,晴,晴,12,-1,南风 ≤3级 /南风 ≤3级
2016-03-17,多云,阵雨,14,2,南风 3-4级 /南风 3-4级
2016-03-18,阵雨,多云,7,-4,北风 3-4级 /北风 ≤3级
2016-03-19,晴,晴,5,-4,西北风 ≤3级 /西北风 ≤3级
2016-03-20,晴,晴,10,-2,西北风 ≤3级 /西风 ≤3级
2016-03-21,多云,多云,9,-3,北风 3-4级 /北风 3-4级
2016-03-22,晴,晴,7,-4,北风 4-5级 /北风 3-4级
2016-03-23,晴,晴,6,-4,北风 4-5级 /北风 3-4级
2016-03-24,晴,晴,7,-4,北风 3-4级 /北风 ≤3级
2016-03-25,多云,晴,12,-3,西北风 3-4级 /西北风 ≤3级
2016-03-26,晴,晴,15,-4,北风 3-4级 /北风 ≤3级
2016-03-27,晴,晴,9,2,西风 ≤3级 /西南风 ≤3级
2016-03-28,多云,多云,16,3,西南风 4-5级 /西风 3-4级
2016-03-29,多云,晴,10,-1,西风 3-4级 /西北风 ≤3级
2016-03-30,多云,多云,10,2,西风 3-4级 /西南风 ≤3级
2016-03-31,多云,多云,17,12,南风 3-4级 /东南风 3-4级
2016-04-01,小雨,多云,19,3,西南风 5-6级 /西风 3-4级
2016-04-02,多云,晴,10,-2,西风 4-5级 /西风 3-4级
2016-04-03,晴,晴,9,-3,西风 3-4级 /西南风 ≤3级
2016-04-04,晴,晴,12,-1,西南风 ≤3级 /西南风 ≤3级
2016-04-05,晴,晴,12,2,西风 ≤3级 /西风 3-4级
2016-04-06,多云,阵雨,18,5,西南风 4-5级 /西北风 4-5级
2016-04-07,晴,晴,9,-2,西北风 5-6级 /西风 4-5级
2016-04-08,多云,晴,7,-4,西风 4-5级 /西风 3-4级
2016-04-09,多云,晴,6,-5,西风 3-4级 /西北风 ≤3级
2016-04-10,多云,多云,6,-4,西风 3-4级 /西风 ≤3级
2016-04-11,晴,多云,10,2,南风 3-4级 /南风 ≤3级
2016-04-12,阵雨,多云,8,-2,东南风 3-4级 /南风 ≤3级
2016-04-13,雾,晴,12,1,南风 3-4级 /东风 ≤3级
2016-04-14,晴,晴,14,4,西北风 3-4级 /西北风 ≤3级
2016-04-15,多云,小雨,14,6,东南风 3-4级 /东南风 3-4级
2016-04-16,阵雨,多云,11,3,东北风 3-4级 /东北风 3-4级
2016-04-17,多云,多云,8,0,东北风 4-5级 /西风 ≤3级
2016-04-18,多云,晴,13,0,西风 3-4级 /西风 3-4级
2016-04-19,多云,晴,18,8,西南风 4-5级 /西风 3-4级
2016-04-20,多云,多云,17,8,西南风 4-5级 /西南风 3-4级
2016-04-21,晴,多云,19,4,西风 4-5级 /西风 3-4级
2016-04-22,阵雨,多云,13,4,西风 4-5级 /西风 3-4级
2016-04-23,多云,晴,13,1,西风 3-4级 /西南风 ≤3级
2016-04-24,多云,多云,16,3,南风 3-4级 /东南风 3-4级
2016-04-25,多云,晴,14,1,北风 4-5级 /东风 3-4级
2016-04-26,晴,晴,16,2,东南风 ≤3级 /东风 ≤3级
2016-04-27,多云,晴,16,5,北风 ≤3级 /北风 ≤3级
2016-04-28,晴,晴,18,4,北风 3-4级 /北风 ≤3级
2016-04-29,晴,多云,20,8,西南风 4-5级 /西风 ≤3级
