date,weather_1,weather_2,high,low,wind
2016-02-01,晴,晴,-2,-6,西北风 4-5级 /西北风 4-5级
2016-02-02,晴,晴,2,-4,西风 4-5级 /西风 4-5级
2016-02-03,晴,晴,3,-5,西风 4-5级 /北风 4-5级
2016-02-04,晴,多云,0,-6,北风 4-5级 /北风 5-6级
2016-02-05,晴,晴,0,-6,西北风 5-6级 /西北风 5-6级
2016-02-06,晴,晴,1,-4,西北风 4-5级 /西北风 4-5级
2016-02-07,多云,多云,2,-2,西南风 4-5级 /西南风 4-5级
2016-02-08,多云,晴,4,-1,西南风 5-6级 /西北风 4-5级
2016-02-09,晴,晴,5,0,北风 4-5级 /南风 4-5级
2016-02-10,晴,多云,8,3,南风 5-6级 /南风 5-6级
2016-02-11,多云,小雨,9,3,东南风 5-6级 /东南风 4-5级
2016-02-12,多云,小雨,6,-5,东北风 4-5级 /东北风 5-6级
2016-02-13,大到暴雪,小雪,-1,-8,北风 7-8级 /北风 7-8级
2016-02-14,晴,晴,-5,-9,北风 7-8级 /北风 6-7级
2016-02-15,晴,晴,-1,-5,西北风 5-6级 /西北风 5-6级
2016-02-16,晴,晴,3,-2,西北风 5-6级 /西北风 4-5级
2016-02-17,晴,晴,5,0,西南风 5-6级 /西南风 5-6级
2016-02-18,晴,晴,5,-2,西北风 5-6级 /西北风 5-6级
2016-02-19,多云,多云,4,-4,东北风 4-5级 /东北风 4-5级
2016-02-20,晴,晴,1,-4,北风 5-6级 /西北风 4-5级
2016-02-21,晴,多云,2,-1,北风 4-5级 /南风 5-6级
2016-02-22,阴,多云,3,-6,西南风 5-6级 /北风 5-6级
2016-02-23,晴,晴,-2,-6,北风 5-6级 /北风 5-6级
2016-02-24,晴,晴,1,-3,西风 4-5级 /西风 5-6级
2016-02-25,晴,晴,2,-2,北风 4-5级 /西北风 4-5级
2016-02-26,晴,多云,3,-2,西南风 4-5级 /东南风 4-5级
2016-02-27,晴,多云,4,-3,东北风 4-5级 /东北风 4-5级
2016-02-28,多云,多云,3,-6,北风 4-5级 /北风 6-7级
2016-02-29,晴,晴,-1,-6,北风 6-7级 /西南风 4-5级
2016-03-01,晴,晴,5,2,西南风 5-6级 /西南风 5-6级
2016-03-02,晴,晴,10,5,西南风 5-6级 /西风 4-5级
2016-03-03,晴,雾,12,2,南风 4-5级 /东南风 4-5级
2016-03-04,多云,小雨,8,2,东南风 4-5级 /东南风 5-6级
2016-03-05,阴,晴,7,1,西北风 5-6级 /西北风 4-5级
