date,weather_1,weather_2,high,low,wind
2016-02-01,晴,晴,3,-5,南风 ≤3级 /南风 ≤3级
2016-02-02,晴,晴,6,-3,南风 ≤3级 /南风 ≤3级
2016-02-03,晴,多云,8,-1,南风 ≤3级 /南风 ≤3级
2016-02-04,多云,多云,5,-4,北风 ≤3级 /南风 ≤3级
2016-02-05,多云,晴,4,-5,北风 3-4级 /北风 ≤3级
2016-02-06,晴,晴,5,-2,北风 ≤3级 /南风 ≤3级
2016-02-07,晴,晴,8,1,南风 ≤3级 /南风 3-4级
2016-02-08,晴,晴,13,3,南风 3-4级 /南风 ≤3级
2016-02-09,晴,晴,15,5,南风 ≤3级 /南风 ≤3级
2016-02-10,晴,多云,16,7,南风 ≤3级 /南风 ≤3级
2016-02-11,多云,阴,14,7,北风 ≤3级 /东北风 ≤3级
2016-02-12,小雨,中到大雨,10,-3,东北风 3-4级 /东北风 3-4级
2016-02-13,大雪,阴,0,-8,东北风 5-6级 /北风 3-4级
2016-02-14,晴,晴,0,-7,北风 3-4级 /西北风 ≤3级
2016-02-15,晴,晴,3,-3,西北风 ≤3级 /西南风 ≤3级
2016-02-16,晴,晴,8,0,西南风 ≤3级 /南风 ≤3级
2016-02-17,晴,晴,12,4,南风 ≤3级 /南风 3-4级
2016-02-18,晴,多云,11,3,北风 ≤3级 /南风 ≤3级
2016-02-19,晴,晴,11,-3,北风 3-4级 /北风 3-4级
2016-02-20,晴,晴,5,-2,北风 3-4级 /南风 ≤3级
2016-02-21,晴,阴,10,2,南风 3-4级 /南风 3-4级
2016-02-22,多云,晴,10,-2,南风 ≤3级 /北风 3-4级
2016-02-23,多云,多云,5,-3,北风 3-4级 /南风 ≤3级
2016-02-24,多云,晴,8,-1,南风 ≤3级 /南风 ≤3级
2016-02-25,晴,多云,9,0,南风 ≤3级 /北风 ≤3级
2016-02-26,晴,晴,12,2,南风 ≤3级 /南风 3-4级
2016-02-27,晴,阴,10,2,北风 3-4级 /北风 3-4级
2016-02-28,多云,晴,7,-3,北风 3-4级 /北风 ≤3级
2016-02-29,晴,晴,7,-1,北风 ≤3级 /南风 3-4级
2016-03-01,晴,晴,13,7,南风 3-4级 /南风 3-4级
2016-03-02,晴,晴,18,12,南风 3-4级 /南风 3-4级
2016-03-03,晴,晴,22,15,南风 3-4级 /南风 3-4级
2016-03-04,晴,小雨,23,8,南风 3-4级 /北风 3-4级
2016-03-05,多云,多云,14,5,北风 3-4级 /南风 ≤3级
2016-03-06,多云,多云,17,8,南风 3-4级 /南风 3-4级
2016-03-07,多云,多云,15,1,东北风 3-4级 /北风 3-4级
2016-03-08,多云,多云,7,-2,东北风 4-5级 /北风 ≤3级
2016-03-09,阴,晴,4,-3,北风 3-4级 /北风 ≤3级
2016-03-10,晴,晴,7,-1,北风 ≤3级 /南风 ≤3级
2016-03-11,晴,多云,10,3,南风 ≤3级 /南风 3-4级
2016-03-12,多云,阴,12,4,南风 3-4级 /南风 3-4级
2016-03-13,晴,晴,12,0,北风 3-4级 /北风 ≤3级
2016-03-14,晴,晴,15,8,南风 ≤3级 /南风 3-4级
2016-03-15,晴,多云,15,6,南风 3-4级 /南风 3-4级
2016-03-16,晴,多云,18,10,南风 3-4级 /南风 3-4级
2016-03-17,多云,晴,20,12,南风 3-4级 /南风 ≤3级
2016-03-18,晴,晴,23,10,南风 ≤3级 /东北风 ≤3级
2016-03-19,晴,多云,21,8,东北风 3-4级 /北风 ≤3级
2016-03-20,晴,多云,19,7,北风 ≤3级 /东北风 ≤3级
2016-03-21,晴,多云,19,10,南风 ≤3级 /南风 ≤3级
2016-03-22,多云,多云,19,7,南风 ≤3级 /北风 3-4级
2016-03-23,晴,多云,13,1,北风 3-4级 /南风 ≤3级
2016-03-24,多云,晴,14,2,北风 ≤3级 /北风 ≤3级
2016-03-25,多云,多云,15,3,北风 ≤3级 /北风 ≤3级
2016-03-26,晴,晴,17,6,北风 ≤3级 /南风 ≤3级
2016-03-27,晴,晴,20,13,南风 3-4级 /南风 3-4级
2016-03-28,晴,多云,22,12,南风 4-5级 /南风 3-4级
2016-03-29,晴,晴,20,12,北风 3-4级 /南风 ≤3级
2016-03-30,晴,晴,24,16,南风 3-4级 /南风 3-4级
2016-03-31,晴,晴,25,17,南风 4-5级 /南风 4-5级
2016-04-01,晴,多云,26,13,南风 3-4级 /东北风 3-4级
2016-04-02,多云,阴,18,9,东北风 4-5级 /东北风 4-5级
2016-04-03,多云,晴,17,7,东北风 3-4级 /南风 ≤3级
2016-04-04,多云,多云,20,12,南风 3-4级 /南风 3-4级
2016-04-05,晴,多云,24,14,南风 3-4级 /南风 3-4级
2016-04-06,阴,多云,21,12,南风 3-4级 /南风 ≤3级
2016-04-07,晴,晴,24,12,北风 ≤3级 /南风 ≤3级
2016-04-08,霾,霾,24,15,北风 ≤3级 /南风 ≤3级
2016-04-09,晴,晴,28,15,南风 3-4级 /南风 ≤3级
2016-04-10,霾,晴,24,10,北风 3-4级 /东北风 3-4级
2016-04-11,晴,多云,23,14,南风 ≤3级 /南风 3-4级
2016-04-12,多云,多云,25,14,南风 3-4级 /西南风 ≤3级
2016-04-13,晴,晴,28,15,西南风 ≤3级 /东北风 3-4级
2016-04-14,多云,晴,26,18,东北风 3-4级 /南风 3-4级
2016-04-15,多云,小雨,29,14,南风 3-4级 /南风 3-4级
2016-04-16,小雨,晴,20,10,北风 3-4级 /北风 ≤3级
2016-04-17,多云,多云,20,11,西风 3-4级 /西南风 ≤3级
2016-04-18,晴,晴,20,11,西北风 ≤3级 /南风 ≤3级
2016-04-19,晴,多云,25,17,南风 3-4级 /南风 3-4级
2016-04-20,多云,晴,24,14,北风 ≤3级 /南风 ≤3级
2016-04-21,晴,晴,29,16,南风 3-4级 /南风 3-4级
2016-04-22,多云,多云,25,17,东北风 3-4级 /南风 ≤3级
2016-04-23,阴,多云,23,14,东风 ≤3级 /南风 ≤3级
2016-04-24,晴,晴,27,17,南风 3-4级 /南风 3-4级
2016-04-25,晴,多云,27,17,南风 ≤3级 /东南风 ≤3级
2016-04-26,多云,多云,25,12,东北风 ≤3级 /东北风 ≤3级
2016-04-27,多云,阴,23,14,东北风 ≤3级 /北风 ≤3级
2016-04-28,多云,多云,22,15,东北风 ≤3级 /南风 ≤3级
2016-04-29,晴,晴,28,21,南风 3-4级 /南风 4-5级
2016-04-30,晴,晴,32,24,南风 4-5级 /南风 4-5级
2016-05-01,晴,多云,32,15,南风 3-4级 /南风 3-4级
2016-05-02,雷阵雨,多云,26,12,北风 3-4级 /西北风 3-4级
2016-05-03,晴,晴,25,14,西北风 3-4级 /南风 3-4级
2016-05-04,晴,多云,30,21,南风 3-4级 /南风 3-4级
2016-05-05,雷阵雨,多云,30,16,南风 3-4级 /北风 3-4级
2016-05-06,晴,晴,24,15,北风 3-4级 /北风 ≤3级
2016-05-07,多云,阴,24,16,北风 ≤3级 /南风 ≤3级
2016-05-08,阴,阴,23,16,南风 ≤3级 /南风 ≤3级
2016-05-09,阵雨,多云,19,11,南风 ≤3级 /南风 ≤3级
2016-05-10,晴,晴,25,17,南风 ≤3级 /南风 ≤3级
2016-05-11,晴,多云,31,13,南风 4-5级 /南风 4-5级
2016-05-12,雷阵雨,多云,26,10,南风 4-5级 /北风 ≤3级
2016-05-13,晴,多云,24,14,东南风 ≤3级 /南风 ≤3级
2016-05-14,阴,小雨,20,10,南风 ≤3级 /北风 ≤3级
2016-05-15,阴,晴,21,12,北风 3-4级 /南风 ≤3级
2016-05-16,晴,晴,27,19,南风 ≤3级 /南风 3-4级
2016-05-17,晴,晴,29,20,南风 3-4级 /南风 3-4级
2016-05-18,多云,多云,28,16,南风 3-4级 /南风 ≤3级
2016-05-19,晴,晴,29,16,南风 ≤3级 /东南风 ≤3级
2016-05-20,晴,多云,28,17,东南风 ≤3级 /东南风 ≤3级
2016-05-21,多云,晴,28,16,东风 ≤3级 /东北风 ≤3级
2016-05-22,晴,多云,29,19,东北风 ≤3级 /南风 ≤3级
2016-05-23,阴,多云,22,15,南风 ≤3级 /南风 ≤3级
2016-05-24,晴,晴,29,21,南风 ≤3级 /南风 3-4级
2016-05-25,多云,多云,28,18,北风 ≤3级 /南风 ≤3级
2016-05-26,晴,多云,29,19,北风 ≤3级 /南风 ≤3级
2016-05-27,阴,小雨,26,17,南风 ≤3级 /南风 ≤3级
2016-05-28,阴,多云,23,16,南风 ≤3级 /南风 ≤3级
2016-05-29,晴,晴,30,19,北风 ≤3级 /南风 ≤3级
2016-05-30,晴,晴,34,23,南风 3-4级 /南风 3-4级
2016-05-31,多云,多云,31,20,东北风 3-4级 /东北风 3-4级
2016-06-01,晴,晴,30,18,东北风 ≤3级 /东北风 ≤3级
2016-06-02,多云,多云,30,21,南风 ≤3级 /南风 ≤3级
2016-06-03,阴,多云,26,17,南风 ≤3级 /南风 ≤3级
2016-06-04,多云,阴,29,18,南风 ≤3级 /东南风 ≤3级
2016-06-05,中雨,小雨,22,18,东南风 ≤3级 /南风 ≤3级
