date,weather_1,weather_2,high,low,wind
2016-02-01,多云,晴,3,-6,北风 ≤3级 /西风 ≤3级
2016-02-02,晴,晴,6,-4,西南风 ≤3级 /南风 ≤3级
2016-02-03,晴,多云,8,-2,南风 ≤3级 /东南风 ≤3级
2016-02-04,多云,多云,8,-2,东南风 ≤3级 /南风 ≤3级
2016-02-05,多云,晴,9,-4,西北风 3-4级 /北风 3-4级
2016-02-06,晴,晴,6,-3,西北风 3-4级 /西风 ≤3级
2016-02-07,晴,晴,10,-1,西北风 3-4级 /西南风 ≤3级
2016-02-08,晴,晴,14,1,西风 3-4级 /南风 ≤3级
2016-02-09,晴,多云,16,4,东南风 ≤3级 /东南风 ≤3级
2016-02-10,阴,小雨,15,8,东南风 ≤3级 /东风 ≤3级
2016-02-11,阴,阴,14,9,东风 ≤3级 /东南风 ≤3级
2016-02-12,小雨,中到大雨,14,2,东风 3-4级 /西北风 3-4级
2016-02-13,阴,阴,7,-3,西北风 4-5级 /西北风 3-4级
2016-02-14,多云,晴,3,-6,北风 3-4级 /无持续风向 ≤3级
2016-02-15,晴,晴,6,-3,西北风 3-4级 /西风 ≤3级
2016-02-16,晴,晴,9,-4,西北风 3-4级 /无持续风向 ≤3级
2016-02-17,晴,晴,13,1,西南风 ≤3级 /西南风 ≤3级
2016-02-18,多云,多云,13,1,北风 ≤3级 /西北风 3-4级
2016-02-19,多云,多云,14,-2,西北风 ≤3级 /北风 ≤3级
2016-02-20,多云,晴,7,-3,北风 ≤3级 /东风 3-4级
2016-02-21,阴,小雨,9,3,东南风 3-4级 /东南风 ≤3级
2016-02-22,阴,多云,10,3,南风 ≤3级 /西北风 3-4级
2016-02-23,多云,多云,9,-3,北风 3-4级 /东风 ≤3级
2016-02-24,多云,晴,10,0,东南风 ≤3级 /无持续风向 ≤3级
2016-02-25,晴,晴,14,1,南风 3-4级 /无持续风向 ≤3级
2016-02-26,晴,晴,14,4,西风 ≤3级 /西南风 ≤3级
2016-02-27,多云,小雨,16,3,南风 ≤3级 /北风 ≤3级
2016-02-28,多云,多云,12,-1,北风 3-4级 /北风 ≤3级
2016-02-29,晴,晴,9,0,东风 ≤3级 /东南风 ≤3级
2016-03-01,晴,晴,14,3,无持续风向 ≤3级 /南风 ≤3级
2016-03-02,晴,晴,18,6,南风 ≤3级 /西南风 ≤3级
2016-03-03,晴,晴,22,10,西南风 ≤3级 /南风 ≤3级
2016-03-04,小雨,小雨,23,9,南风 ≤3级 /西北风 4-5级
2016-03-05,阴,晴,16,6,北风 4-5级 /无持续风向 ≤3级
2016-03-06,多云,多云,16,9,无持续风向 ≤3级 /东南风 ≤3级
2016-03-07,小雨,中雨,16,2,东风 3-4级 /东北风 3-4级
2016-03-08,小雨,阴,10,-2,东北风 4-5级 /东北风 3-4级
2016-03-09,多云,多云,8,-1,北风 3-4级 /北风 ≤3级
2016-03-10,晴,晴,8,-2,北风 ≤3级 /东南风 ≤3级
2016-03-11,多云,晴,11,1,西南风 3-4级 /无持续风向 ≤3级
2016-03-12,多云,阴,14,3,东南风 3-4级 /东南风 ≤3级
2016-03-13,多云,晴,13,0,西北风 3-4级 /东风 ≤3级
2016-03-14,晴,晴,14,4,东南风 ≤3级 /东南风 ≤3级
2016-03-15,多云,多云,14,3,东南风 ≤3级 /东南风 ≤3级
2016-03-16,多云,多云,17,6,东南风 ≤3级 /东南风 ≤3级
2016-03-17,阴,多云,18,10,南风 ≤3级 /无持续风向 ≤3级
2016-03-18,阴,晴,18,8,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-19,晴,晴,21,7,东风 3-4级 /东风 ≤3级
2016-03-20,晴,晴,19,6,东风 3-4级 /东风 ≤3级
2016-03-21,晴,晴,18,5,东风 ≤3级 /东风 ≤3级
2016-03-22,多云,多云,17,7,东风 ≤3级 /东北风 4-5级
2016-03-23,多云,晴,15,3,东北风 4-5级 /无持续风向 ≤3级
2016-03-24,晴,多云,14,3,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-25,阴,多云,15,4,无持续风向 ≤3级 /无持续风向 ≤3级
2016-03-26,多云,晴,16,4,西北风 3-4级 /西风 ≤3级
2016-03-27,晴,晴,19,8,西南风 ≤3级 /西南风 ≤3级
2016-03-28,多云,多云,21,12,西南风 3-4级 /西南风 3-4级
2016-03-29,多云,多云,23,11,北风 ≤3级 /无持续风向 ≤3级
2016-03-30,多云,多云,23,12,无持续风向 ≤3级 /南风 ≤3级
2016-03-31,晴,晴,24,12,西南风 3-4级 /南风 3-4级
2016-04-01,晴,多云,26,15,南风 3-4级 /东南风 ≤3级
2016-04-02,多云,阴,24,12,东北风 3-4级 /东北风 4-5级
2016-04-03,阴,多云,15,5,东北风 4-5级 /东风 ≤3级
2016-04-04,多云,小雨,19,11,东南风 ≤3级 /无持续风向 ≤3级
2016-04-05,小雨,小雨,19,11,东南风 3-4级 /东风 ≤3级
2016-04-06,小到中雨,阴,12,9,东风 3-4级 /无持续风向 ≤3级
2016-04-07,多云,多云,23,12,西风 ≤3级 /南风 ≤3级
2016-04-08,多云,多云,22,13,南风 ≤3级 /南风 ≤3级
2016-04-09,多云,多云,26,14,南风 ≤3级 /南风 ≤3级
2016-04-10,多云,多云,27,11,东风 ≤3级 /东风 4-5级
2016-04-11,多云,晴,22,13,东南风 3-4级 /东南风 3-4级
2016-04-12,多云,晴,25,14,南风 3-4级 /无持续风向 ≤3级
2016-04-13,晴,多云,27,14,无持续风向 ≤3级 /南风 ≤3级
2016-04-14,晴,多云,27,14,东风 ≤3级 /东风 3-4级
2016-04-15,阴,小雨,27,13,东南风 3-4级 /东南风 3-4级
2016-04-16,小雨,多云,16,9,西北风 3-4级 /西风 ≤3级
2016-04-17,多云,多云,19,11,西南风 3-4级 /西南风 4-5级
2016-04-18,多云,多云,22,12,西风 3-4级 /东南风 3-4级
2016-04-19,晴,小雨,25,15,东南风 3-4级 /东南风 3-4级
2016-04-20,小雨,多云,19,13,无持续风向 ≤3级 /西北风 ≤3级
2016-04-21,晴,多云,27,16,西南风 ≤3级 /西南风 ≤3级
2016-04-22,多云,阴,27,17,西南风 3-4级 /东风 ≤3级
2016-04-23,小雨,多云,19,12,东南风 ≤3级 /东风 ≤3级
2016-04-24,多云,多云,23,12,东风 3-4级 /东南风 ≤3级
2016-04-25,多云,阴,23,15,东南风 3-4级 /东风 3-4级
2016-04-26,小雨,小雨,17,12,无持续风向 ≤3级 /无持续风向 ≤3级
2016-04-27,阴,多云,20,13,无持续风向 ≤3级 /西北风 ≤3级
2016-04-28,多云,晴,23,11,无持续风向 ≤3级 /西南风 ≤3级
2016-04-29,晴,多云,26,16,无持续风向 ≤3级 /西南风 3-4级
2016-04-30,晴,多云,29,18,西南风 4-5级 /西南风 3-4级
2016-05-01,小雨,小雨,29,18,南风 3-4级 /西南风 ≤3级
2016-05-02,雷阵雨,小雨,26,13,西北风 ≤3级 /西北风 4-5级
2016-05-03,晴,晴,25,13,无持续风向 ≤3级 /西南风 3-4级
2016-05-04,晴,多云,29,20,无持续风向 ≤3级 /无持续风向 ≤3级
2016-05-05,多云,阴,30,19,南风 ≤3级 /北风 3-4级
2016-05-06,晴,多云,27,13,西北风 3-4级 /东风 ≤3级
2016-05-07,多云,阴,25,16,东风 ≤3级 /东南风 ≤3级
2016-05-08,阴,阴,21,16,东南风 ≤3级 /东南风 ≤3级
2016-05-09,小雨,阴,18,11,无持续风向 ≤3级 /无持续风向 ≤3级
2016-05-10,晴,晴,24,14,无持续风向 ≤3级 /南风 ≤3级
2016-05-11,晴,晴,29,18,南风 3-4级 /南风 3-4级
2016-05-12,多云,阴,31,12,西南风 3-4级 /北风 4-5级
2016-05-13,多云,多云,23,15,东风 ≤3级 /东南风 ≤3级
2016-05-14,小雨,中雨,23,13,东南风 ≤3级 /西北风 3-4级
2016-05-15,小雨,晴,20,10,西北风 3-4级 /无持续风向 ≤3级
2016-05-16,晴,晴,26,14,无持续风向 ≤3级 /西南风 ≤3级
2016-05-17,晴,晴,27,14,南风 ≤3级 /东南风 ≤3级
2016-05-18,多云,多云,26,13,东南风 3-4级 /东风 ≤3级
2016-05-19,晴,多云,27,16,东风 ≤3级 /东风 ≤3级
2016-05-20,阴,阴,24,17,东风 ≤3级 /东风 3-4级
2016-05-21,阴,多云,23,16,无持续风向 ≤3级 /无持续风向 ≤3级
2016-05-22,多云,阴,27,17,无持续风向 ≤3级 /东风 ≤3级
2016-05-23,阴,阴,22,17,西南风 ≤3级 /南风 ≤3级
2016-05-24,晴,晴,28,18,南风 ≤3级 /西南风 ≤3级
2016-05-25,多云,多云,30,20,西南风 ≤3级 /北风 ≤3级
2016-05-26,多云,小雨,27,16,北风 ≤3级 /无持续风向 ≤3级
2016-05-27,大雨,小到中雨,19,15,无持续风向 ≤3级 /无持续风向 ≤3级
2016-05-28,小雨,阴,20,15,无持续风向 ≤3级 /无持续风向 ≤3级
2016-05-29,多云,多云,27,15,无持续风向 ≤3级 /南风 ≤3级
2016-05-30,晴,阴,29,19,东南风 ≤3级 /东南风 ≤3级
2016-05-31,小到中雨,小雨,27,19,东南风 ≤3级 /东北风 3-4级
2016-06-01,多云,多云,28,17,东北风 3-4级 /东风 ≤3级
2016-06-02,阴,阴,25,19,东南风 ≤3级 /东南风 ≤3级
2016-06-03,小雨,多云,23,15,东南风 ≤3级 /无持续风向 ≤3级
2016-06-04,晴,多云,27,17,无持续风向 ≤3级 /无持续风向 ≤3级
2016-06-05,中雨,小雨,24,18,东南风 3-4级 /东风 ≤3级
2016-06-06,阴,多云,25,18,东风 ≤3级 /东风 ≤3级
2016-06-07,多云,阴,28,19,东风 ≤3级 /东风 ≤3级
2016-06-08,多云,多云,28,19,东南风 ≤3级 /东南风 ≤3级
2016-06-09,多云,多云,30,20,东南风 ≤3级 /无持续风向 ≤3级
2016-06-10,阴,晴,31,21,无持续风向 ≤3级 /无持续风向 ≤3级
2016-06-11,阴,雷阵雨,31,22,东风 ≤3级 /东北风 ≤3级
2016-06-12,小雨,晴,29,22,无持续风向 ≤3级 /无持续风向 ≤3级
2016-06-13,小雨,阴,31,23,南风 ≤3级 /南风 ≤3级
2016-06-14,阴,多云,33,20,西南风 3-4级 /西风 ≤3级
2016-06-15,阴,晴,26,17,西北风 3-4级 /西风 ≤3级
2016-06-16,晴,晴,32,22,无持续风向 ≤3级 /无持续风向 ≤3级
2016-06-17,晴,晴,34,23,西南风 3-4级 /南风 ≤3级
2016-06-18,晴,多云,34,24,南风 ≤3级 /南风 ≤3级
2016-06-19,多云,阴,33,24,南风 ≤3级 /南风 ≤3级
2016-06-20,多云,多云,34,25,南风 ≤3级 /南风 ≤3级
2016-06-21,雷阵雨,阴,29,25,南风 ≤3级 /无持续风向 ≤3级
2016-06-22,多云,多云,34,24,无持续风向 ≤3级 /无持续风向 ≤3级
2016-06-23,大暴雨,中雨,29,22,东南风 3-4级 /西北风 4-5级
2016-06-24,多云,多云,30,20,西北风 ≤3级 /西风 ≤3级
2016-06-25,多云,晴,32,22,西风 ≤3级 /西南风 ≤3级
2016-06-26,晴,多云,32,22,南风 ≤3级 /西南风 ≤3级
2016-06-27,多云,阴,28,19,东南风 3-4级 /无持续风向 ≤3级
2016-06-28,晴,晴,29,20,无持续风向 ≤3级 /无持续风向 ≤3级
2016-06-29,晴,晴,32,25,无持续风向 ≤3级 /无持续风向 ≤3级
