date,烟台,中山,武汉,佛山,南宁,东营,南京,惠州,常州,郑州,乌鲁木齐,重庆,石家庄,温州,南昌,广州,大连,大庆,南通,苏州,长沙,成都,厦门,太原,宁波,合肥,福州,唐山,西安,天津,北京,昆明,呼和浩特,无锡,沈阳,珠海,济南,东莞,淄博,上海,哈尔滨,徐州,长春,青岛,深圳,包头,杭州,鞍山
2016-07-29,32.0,35.0,38.0,37.0,32.0,35.0,38.0,38.0,38.0,37.0,31.0,36.0,34.0,36.0,38.0,36.0,29.0,31.0,38.0,35.0,38.0,31.0,35.0,34.0,37.0,38.0,38.0,33.0,36.0,35.0,32.0,24.0,31.0,39.0,30.0,33.0,36.0,36.0,36.0,39.0,27.0,37.0,27.0,30.0,34.0,34.0,39.0,31.0
2016-07-30,32.0,35.0,38.0,37.0,36.0,34.0,37.0,36.0,38.0,35.0,26.0,37.0,32.0,35.0,38.0,36.0,29.0,33.0,37.0,37.0,38.0,31.0,34.0,32.0,37.0,37.0,36.0,31.0,34.0,32.0,30.0,25.0,32.0,38.0,32.0,34.0,34.0,36.0,33.0,37.0,31.0,34.0,30.0,30.0,35.0,34.0,39.0,32.0
2016-07-31,32.0,35.0,38.0,38.0,37.0,33.0,36.0,37.0,37.0,33.0,26.0,36.0,34.0,34.0,38.0,37.0,28.0,33.0,35.0,35.0,38.0,32.0,34.0,31.0,34.0,38.0,34.0,30.0,34.0,33.0,32.0,26.0,32.0,37.0,28.0,34.0,33.0,36.0,34.0,35.0,32.0,35.0,30.0,30.0,35.0,34.0,38.0,31.0
2016-08-01,31.0,34.0,37.0,36.0,37.0,32.0,36.0,36.0,36.0,34.0,18.0,37.0,32.0,33.0,37.0,36.0,26.0,34.0,34.0,34.0,37.0,31.0,33.0,28.0,34.0,37.0,33.0,30.0,36.0,30.0,32.0,27.0,32.0,36.0,29.0,33.0,32.0,35.0,33.0,34.0,32.0,34.0,31.0,30.0,33.0,32.0,37.0,29.0
2016-08-02,30.0,28.0,35.0,29.0,36.0,29.0,35.0,29.0,35.0,31.0,23.0,35.0,31.0,32.0,36.0,28.0,28.0,34.0,33.0,33.0,36.0,32.0,30.0,32.0,34.0,34.0,33.0,32.0,34.0,33.0,33.0,26.0,31.0,35.0,31.0,28.0,31.0,28.0,31.0,35.0,33.0,31.0,32.0,31.0,28.0,33.0,35.0,30.0
2016-08-03,28.0,32.0,31.0,31.0,29.0,31.0,31.0,31.0,31.0,31.0,27.0,34.0,32.0,34.0,34.0,31.0,29.0,35.0,30.0,31.0,34.0,32.0,32.0,31.0,32.0,32.0,36.0,32.0,33.0,33.0,34.0,27.0,31.0,31.0,33.0,30.0,31.0,32.0,31.0,31.0,33.0,31.0,32.0,30.0,30.0,33.0,32.0,33.0
2016-08-04,29.0,32.0,31.0,32.0,31.0,32.0,31.0,32.0,32.0,30.0,29.0,33.0,32.0,34.0,33.0,32.0,30.0,36.0,31.0,32.0,34.0,30.0,33.0,29.0,32.0,31.0,37.0,32.0,30.0,34.0,33.0,24.0,31.0,32.0,35.0,31.0,31.0,32.0,31.0,32.0,35.0,31.0,33.0,30.0,31.0,33.0,33.0,35.0
2016-08-05,30.0,34.0,31.0,34.0,33.0,33.0,32.0,34.0,33.0,30.0,31.0,32.0,31.0,35.0,34.0,34.0,31.0,30.0,32.0,34.0,34.0,30.0,34.0,29.0,34.0,32.0,35.0,32.0,32.0,32.0,32.0,23.0,31.0,34.0,34.0,33.0,31.0,34.0,32.0,32.0,31.0,31.0,33.0,30.0,33.0,33.0,33.0,34.0
2016-08-06,31.0,35.0,30.0,35.0,35.0,32.0,32.0,34.0,33.0,30.0,30.0,33.0,31.0,34.0,33.0,35.0,30.0,25.0,33.0,33.0,31.0,32.0,33.0,30.0,33.0,32.0,35.0,31.0,30.0,32.0,33.0,24.0,32.0,33.0,33.0,33.0,31.0,35.0,31.0,33.0,30.0,31.0,31.0,30.0,33.0,35.0,34.0,33.0
2016-08-07,31.0,35.0,32.0,36.0,36.0,28.0,33.0,35.0,35.0,29.0,29.0,33.0,29.0,33.0,34.0,35.0,27.0,25.0,33.0,32.0,31.0,32.0,33.0,29.0,32.0,33.0,34.0,27.0,30.0,29.0,29.0,24.0,31.0,35.0,27.0,33.0,28.0,35.0,29.0,34.0,26.0,31.0,27.0,30.0,34.0,33.0,34.0,26.0
2016-08-08,29.0,35.0,32.0,36.0,36.0,29.0,34.0,34.0,33.0,30.0,20.0,34.0,31.0,33.0,33.0,36.0,29.0,28.0,33.0,34.0,32.0,30.0,32.0,30.0,31.0,33.0,35.0,30.0,31.0,30.0,30.0,26.0,30.0,34.0,30.0,35.0,29.0,35.0,29.0,33.0,27.0,32.0,28.0,29.0,34.0,31.0,34.0,30.0
2016-08-09,31.0,36.0,32.0,35.0,36.0,33.0,34.0,34.0,34.0,30.0,26.0,33.0,30.0,30.0,35.0,35.0,30.0,30.0,33.0,32.0,32.0,31.0,33.0,30.0,31.0,33.0,33.0,30.0,31.0,31.0,31.0,27.0,30.0,34.0,31.0,32.0,32.0,34.0,32.0,33.0,29.0,33.0,29.0,30.0,32.0,31.0,32.0,32.0
2016-08-10,32.0,32.0,34.0,33.0,34.0,35.0,34.0,31.0,34.0,32.0,28.0,35.0,33.0,34.0,33.0,32.0,31.0,28.0,34.0,32.0,33.0,32.0,32.0,30.0,33.0,34.0,34.0,32.0,34.0,33.0,33.0,26.0,29.0,35.0,32.0,32.0,34.0,32.0,35.0,34.0,29.0,33.0,31.0,31.0,31.0,32.0,35.0,33.0
2016-08-11,34.0,32.0,36.0,33.0,33.0,35.0,35.0,32.0,36.0,34.0,29.0,36.0,33.0,33.0,35.0,33.0,32.0,34.0,35.0,34.0,35.0,32.0,31.0,31.0,34.0,36.0,31.0,33.0,34.0,35.0,33.0,28.0,29.0,35.0,33.0,31.0,35.0,32.0,35.0,35.0,32.0,35.0,32.0,31.0,32.0,30.0,35.0,34.0
2016-08-12,35.0,32.0,37.0,31.0,33.0,34.0,35.0,30.0,36.0,35.0,30.0,36.0,34.0,33.0,36.0,31.0,31.0,32.0,34.0,34.0,35.0,34.0,32.0,32.0,34.0,36.0,32.0,32.0,35.0,34.0,31.0,26.0,25.0,36.0,32.0,31.0,35.0,31.0,35.0,34.0,31.0,35.0,30.0,32.0,31.0,26.0,36.0,33.0
2016-08-13,33.0,31.0,37.0,31.0,31.0,32.0,35.0,30.0,36.0,36.0,31.0,36.0,30.0,33.0,36.0,32.0,29.0,30.0,35.0,33.0,36.0,33.0,29.0,29.0,33.0,36.0,30.0,34.0,37.0,33.0,33.0,26.0,24.0,36.0,32.0,31.0,34.0,31.0,35.0,35.0,31.0,35.0,30.0,31.0,30.0,26.0,35.0,32.0
2016-08-14,31.0,31.0,37.0,32.0,30.0,31.0,36.0,31.0,36.0,33.0,30.0,38.0,28.0,34.0,36.0,33.0,32.0,29.0,35.0,34.0,36.0,34.0,30.0,28.0,33.0,37.0,33.0,32.0,37.0,32.0,32.0,27.0,25.0,37.0,31.0,30.0,32.0,32.0,32.0,36.0,28.0,35.0,29.0,31.0,30.0,24.0,35.0,32.0
2016-08-15,30.0,30.0,37.0,31.0,33.0,29.0,35.0,31.0,36.0,32.0,30.0,38.0,24.0,35.0,36.0,31.0,31.0,27.0,35.0,32.0,36.0,34.0,32.0,24.0,34.0,36.0,34.0,30.0,38.0,30.0,30.0,26.0,27.0,36.0,31.0,29.0,30.0,31.0,30.0,35.0,27.0,34.0,28.0,32.0,30.0,28.0,36.0,31.0
2016-08-16,30.0,29.0,38.0,31.0,32.0,30.0,35.0,30.0,36.0,28.0,29.0,38.0,27.0,35.0,37.0,30.0,32.0,27.0,34.0,33.0,36.0,34.0,31.0,24.0,35.0,36.0,34.0,32.0,37.0,31.0,31.0,25.0,27.0,36.0,30.0,29.0,27.0,29.0,28.0,35.0,26.0,33.0,28.0,32.0,28.0,29.0,36.0,30.0
2016-08-17,30.0,29.0,36.0,30.0,33.0,28.0,35.0,30.0,35.0,31.0,28.0,39.0,27.0,34.0,37.0,29.0,31.0,28.0,34.0,34.0,36.0,34.0,30.0,28.0,35.0,35.0,34.0,29.0,38.0,30.0,29.0,28.0,25.0,36.0,31.0,27.0,27.0,29.0,29.0,35.0,28.0,34.0,28.0,30.0,28.0,22.0,37.0,32.0
2016-08-18,31.0,28.0,37.0,30.0,34.0,31.0,36.0,30.0,36.0,35.0,28.0,39.0,27.0,35.0,37.0,30.0,28.0,29.0,34.0,33.0,36.0,34.0,30.0,29.0,35.0,36.0,33.0,26.0,38.0,27.0,25.0,30.0,25.0,36.0,30.0,29.0,32.0,29.0,32.0,36.0,29.0,34.0,27.0,31.0,29.0,28.0,37.0,29.0
2016-08-19,30.0,30.0,38.0,31.0,30.0,28.0,37.0,31.0,37.0,32.0,28.0,40.0,29.0,35.0,37.0,32.0,27.0,28.0,36.0,34.0,36.0,35.0,32.0,29.0,35.0,36.0,36.0,27.0,37.0,29.0,32.0,28.0,27.0,37.0,26.0,30.0,29.0,31.0,28.0,36.0,28.0,33.0,26.0,29.0,31.0,29.0,38.0,25.0
2016-08-20,30.0,33.0,36.0,34.0,34.0,29.0,35.0,34.0,36.0,32.0,30.0,39.0,31.0,36.0,37.0,34.0,29.0,28.0,35.0,33.0,35.0,36.0,34.0,28.0,37.0,34.0,36.0,30.0,35.0,31.0,32.0,25.0,27.0,37.0,29.0,31.0,28.0,32.0,29.0,36.0,30.0,31.0,28.0,29.0,32.0,27.0,37.0,29.0
2016-08-21,29.0,34.0,35.0,35.0,34.0,30.0,33.0,35.0,33.0,32.0,27.0,39.0,33.0,35.0,35.0,35.0,31.0,27.0,34.0,34.0,34.0,35.0,33.0,31.0,34.0,32.0,36.0,32.0,36.0,33.0,32.0,28.0,28.0,35.0,31.0,33.0,30.0,35.0,31.0,35.0,27.0,32.0,28.0,30.0,33.0,29.0,35.0,31.0
2016-08-22,29.0,34.0,34.0,35.0,33.0,31.0,34.0,35.0,34.0,31.0,27.0,38.0,31.0,35.0,35.0,35.0,31.0,30.0,34.0,33.0,35.0,36.0,34.0,30.0,35.0,33.0,35.0,31.0,35.0,33.0,31.0,27.0,26.0,35.0,30.0,32.0,32.0,34.0,31.0,35.0,28.0,32.0,27.0,32.0,33.0,25.0,36.0,30.0
2016-08-23,29.0,35.0,35.0,35.0,34.0,31.0,34.0,35.0,35.0,31.0,24.0,39.0,31.0,36.0,35.0,36.0,31.0,29.0,34.0,33.0,34.0,35.0,34.0,28.0,34.0,34.0,35.0,30.0,35.0,31.0,30.0,28.0,27.0,34.0,30.0,33.0,32.0,35.0,32.0,34.0,29.0,33.0,29.0,31.0,33.0,27.0,35.0,30.0
2016-08-24,31.0,36.0,35.0,36.0,35.0,32.0,34.0,35.0,34.0,33.0,25.0,40.0,30.0,35.0,36.0,36.0,29.0,28.0,33.0,34.0,35.0,36.0,34.0,28.0,34.0,34.0,36.0,32.0,35.0,30.0,32.0,28.0,26.0,34.0,28.0,33.0,33.0,36.0,33.0,34.0,27.0,34.0,28.0,31.0,34.0,27.0,35.0,29.0
2016-08-25,27.0,36.0,34.0,36.0,36.0,26.0,34.0,35.0,35.0,30.0,28.0,40.0,30.0,36.0,36.0,36.0,25.0,25.0,34.0,35.0,37.0,37.0,34.0,26.0,34.0,34.0,36.0,28.0,27.0,27.0,31.0,29.0,21.0,35.0,22.0,32.0,27.0,35.0,28.0,35.0,24.0,33.0,23.0,30.0,33.0,23.0,36.0,22.0
2016-08-26,25.0,35.0,28.0,35.0,35.0,27.0,29.0,35.0,31.0,27.0,30.0,32.0,28.0,36.0,36.0,35.0,27.0,25.0,31.0,34.0,26.0,31.0,33.0,24.0,34.0,28.0,35.0,28.0,24.0,28.0,29.0,28.0,20.0,33.0,26.0,32.0,26.0,34.0,26.0,34.0,25.0,27.0,25.0,29.0,33.0,21.0,34.0,26.0
2016-08-27,26.0,32.0,28.0,32.0,31.0,28.0,29.0,32.0,29.0,27.0,30.0,30.0,30.0,34.0,30.0,32.0,28.0,27.0,28.0,32.0,25.0,30.0,32.0,25.0,31.0,28.0,35.0,31.0,27.0,31.0,31.0,26.0,23.0,30.0,27.0,31.0,28.0,32.0,28.0,31.0,28.0,28.0,26.0,29.0,31.0,24.0,31.0,27.0
2016-08-28,26.0,32.0,30.0,33.0,32.0,29.0,30.0,32.0,30.0,31.0,28.0,29.0,32.0,32.0,31.0,32.0,28.0,28.0,29.0,30.0,29.0,29.0,31.0,28.0,30.0,30.0,30.0,31.0,31.0,31.0,31.0,24.0,25.0,30.0,28.0,31.0,28.0,32.0,28.0,30.0,28.0,30.0,27.0,29.0,31.0,25.0,31.0,28.0
2016-08-29,26.0,31.0,31.0,32.0,31.0,28.0,30.0,30.0,31.0,30.0,31.0,28.0,30.0,33.0,31.0,32.0,27.0,24.0,30.0,29.0,30.0,25.0,31.0,27.0,30.0,30.0,33.0,30.0,29.0,31.0,31.0,25.0,23.0,31.0,26.0,30.0,29.0,31.0,29.0,31.0,24.0,30.0,25.0,29.0,30.0,25.0,32.0,27.0
2016-08-30,25.0,32.0,31.0,34.0,33.0,29.0,31.0,33.0,30.0,31.0,32.0,22.0,31.0,34.0,33.0,33.0,25.0,19.0,30.0,30.0,31.0,26.0,31.0,26.0,32.0,31.0,33.0,29.0,28.0,31.0,30.0,26.0,25.0,31.0,22.0,31.0,29.0,33.0,29.0,32.0,21.0,31.0,16.0,29.0,32.0,25.0,32.0,22.0
2016-08-31,27.0,32.0,30.0,33.0,33.0,30.0,32.0,33.0,32.0,34.0,29.0,24.0,34.0,33.0,30.0,33.0,23.0,19.0,31.0,32.0,26.0,26.0,32.0,29.0,34.0,32.0,34.0,29.0,31.0,31.0,33.0,25.0,24.0,33.0,17.0,32.0,32.0,33.0,31.0,34.0,21.0,32.0,19.0,30.0,32.0,26.0,33.0,17.0
2016-09-01,27.0,32.0,32.0,33.0,32.0,27.0,33.0,32.0,34.0,34.0,24.0,30.0,33.0,30.0,28.0,33.0,20.0,20.0,33.0,32.0,27.0,30.0,32.0,28.0,32.0,33.0,33.0,25.0,33.0,27.0,27.0,23.0,23.0,33.0,20.0,32.0,30.0,32.0,30.0,34.0,21.0,33.0,19.0,29.0,31.0,27.0,35.0,20.0
2016-09-02,27.0,30.0,34.0,30.0,33.0,29.0,34.0,31.0,34.0,35.0,25.0,32.0,31.0,32.0,32.0,31.0,26.0,22.0,34.0,31.0,33.0,30.0,31.0,30.0,34.0,34.0,32.0,28.0,33.0,28.0,28.0,22.0,25.0,34.0,26.0,30.0,30.0,30.0,31.0,35.0,24.0,33.0,23.0,29.0,29.0,28.0,34.0,26.0
2016-09-03,27.0,31.0,34.0,31.0,33.0,30.0,34.0,31.0,34.0,35.0,26.0,32.0,30.0,34.0,32.0,31.0,26.0,26.0,33.0,32.0,33.0,25.0,30.0,27.0,32.0,35.0,32.0,29.0,30.0,30.0,30.0,24.0,25.0,34.0,24.0,31.0,32.0,31.0,32.0,35.0,28.0,34.0,27.0,29.0,31.0,26.0,34.0,24.0
2016-09-04,27.0,31.0,31.0,31.0,35.0,29.0,32.0,31.0,34.0,34.0,28.0,26.0,30.0,32.0,30.0,31.0,27.0,24.0,33.0,33.0,30.0,24.0,32.0,29.0,31.0,31.0,33.0,29.0,31.0,30.0,29.0,23.0,23.0,33.0,26.0,31.0,31.0,31.0,32.0,33.0,26.0,34.0,23.0,29.0,31.0,24.0,33.0,27.0
2016-09-05,29.0,31.0,32.0,33.0,34.0,31.0,33.0,31.0,32.0,33.0,30.0,25.0,32.0,32.0,32.0,32.0,26.0,24.0,31.0,32.0,30.0,23.0,32.0,29.0,30.0,31.0,31.0,29.0,29.0,31.0,31.0,24.0,23.0,32.0,26.0,30.0,31.0,31.0,31.0,30.0,25.0,34.0,24.0,30.0,31.0,24.0,31.0,27.0
2016-09-06,31.0,32.0,31.0,32.0,30.0,32.0,27.0,30.0,27.0,32.0,30.0,24.0,30.0,32.0,28.0,32.0,28.0,24.0,28.0,32.0,31.0,28.0,31.0,21.0,29.0,26.0,32.0,30.0,26.0,32.0,30.0,24.0,23.0,27.0,27.0,30.0,31.0,31.0,32.0,28.0,25.0,32.0,25.0,30.0,31.0,25.0,28.0,28.0
2016-09-07,26.0,33.0,33.0,32.0,31.0,28.0,29.0,33.0,29.0,31.0,24.0,27.0,32.0,30.0,30.0,31.0,26.0,24.0,28.0,33.0,32.0,25.0,31.0,27.0,27.0,30.0,33.0,26.0,31.0,30.0,30.0,25.0,22.0,28.0,27.0,31.0,27.0,32.0,27.0,28.0,24.0,30.0,25.0,28.0,31.0,24.0,28.0,26.0
2016-09-08,26.0,31.0,32.0,32.0,32.0,31.0,30.0,32.0,30.0,33.0,28.0,23.0,32.0,32.0,32.0,31.0,27.0,23.0,30.0,30.0,31.0,25.0,31.0,28.0,30.0,31.0,30.0,30.0,32.0,32.0,31.0,24.0,21.0,30.0,23.0,29.0,31.0,32.0,31.0,30.0,23.0,32.0,23.0,29.0,30.0,25.0,30.0,25.0
2016-09-09,29.0,31.0,30.0,32.0,32.0,31.0,32.0,32.0,32.0,33.0,30.0,23.0,31.0,31.0,30.0,32.0,28.0,20.0,32.0,33.0,27.0,29.0,30.0,27.0,31.0,31.0,32.0,30.0,28.0,31.0,31.0,25.0,23.0,32.0,27.0,31.0,32.0,31.0,32.0,31.0,21.0,33.0,20.0,30.0,31.0,25.0,29.0,27.0
2016-09-10,27.0,31.0,30.0,31.0,27.0,29.0,30.0,31.0,30.0,32.0,26.0,29.0,28.0,30.0,25.0,31.0,27.0,21.0,29.0,30.0,25.0,30.0,30.0,26.0,28.0,28.0,31.0,29.0,32.0,30.0,30.0,19.0,20.0,29.0,24.0,30.0,29.0,31.0,30.0,28.0,21.0,31.0,20.0,28.0,31.0,23.0,27.0,25.0
2016-09-11,28.0,30.0,32.0,31.0,28.0,30.0,30.0,30.0,29.0,33.0,30.0,32.0,26.0,26.0,27.0,31.0,26.0,21.0,28.0,31.0,30.0,31.0,30.0,25.0,26.0,31.0,28.0,25.0,31.0,25.0,23.0,24.0,21.0,28.0,25.0,29.0,30.0,30.0,29.0,26.0,21.0,31.0,21.0,27.0,30.0,23.0,26.0,25.0
2016-09-12,27.0,33.0,33.0,33.0,30.0,27.0,30.0,33.0,30.0,30.0,30.0,33.0,27.0,28.0,30.0,33.0,24.0,21.0,29.0,30.0,31.0,28.0,30.0,24.0,26.0,30.0,27.0,26.0,26.0,26.0,27.0,23.0,22.0,29.0,25.0,32.0,28.0,33.0,28.0,29.0,21.0,31.0,22.0,27.0,32.0,25.0,27.0,24.0
2016-09-13,26.0,34.0,32.0,34.0,33.0,27.0,30.0,33.0,31.0,27.0,32.0,33.0,28.0,25.0,30.0,35.0,24.0,22.0,29.0,30.0,32.0,27.0,32.0,25.0,27.0,32.0,31.0,27.0,27.0,27.0,27.0,24.0,23.0,29.0,26.0,32.0,28.0,34.0,28.0,28.0,22.0,30.0,23.0,27.0,33.0,25.0,26.0,25.0
2016-09-14,26.0,34.0,32.0,35.0,34.0,29.0,29.0,33.0,28.0,30.0,22.0,29.0,30.0,26.0,31.0,35.0,26.0,23.0,28.0,29.0,31.0,22.0,31.0,28.0,26.0,30.0,28.0,29.0,26.0,31.0,30.0,25.0,23.0,28.0,27.0,34.0,29.0,34.0,29.0,24.0,24.0,30.0,24.0,28.0,33.0,26.0,25.0,27.0
2016-09-15,28.0,31.0,31.0,33.0,34.0,30.0,24.0,31.0,24.0,29.0,23.0,25.0,31.0,26.0,27.0,32.0,27.0,21.0,24.0,30.0,29.0,28.0,28.0,28.0,26.0,24.0,27.0,30.0,28.0,32.0,30.0,24.0,25.0,24.0,27.0,30.0,31.0,31.0,31.0,25.0,22.0,29.0,24.0,27.0,30.0,26.0,25.0,27.0
2016-09-16,27.0,33.0,31.0,33.0,33.0,30.0,23.0,32.0,25.0,30.0,25.0,30.0,32.0,30.0,28.0,34.0,27.0,20.0,24.0,30.0,28.0,27.0,31.0,28.0,29.0,26.0,31.0,29.0,29.0,30.0,30.0,22.0,24.0,24.0,25.0,31.0,31.0,33.0,31.0,26.0,21.0,27.0,21.0,26.0,33.0,26.0,27.0,26.0
2016-09-17,25.0,34.0,32.0,33.0,33.0,26.0,27.0,33.0,27.0,30.0,26.0,30.0,27.0,30.0,29.0,34.0,25.0,19.0,27.0,29.0,30.0,26.0,32.0,24.0,28.0,29.0,31.0,24.0,29.0,25.0,25.0,23.0,24.0,27.0,23.0,32.0,29.0,33.0,29.0,28.0,17.0,31.0,19.0,29.0,32.0,24.0,28.0,23.0
2016-09-18,23.0,34.0,31.0,33.0,34.0,24.0,28.0,33.0,28.0,27.0,29.0,29.0,21.0,30.0,29.0,34.0,23.0,20.0,27.0,26.0,30.0,22.0,31.0,19.0,26.0,29.0,33.0,22.0,22.0,24.0,21.0,24.0,21.0,27.0,22.0,32.0,26.0,33.0,26.0,27.0,19.0,29.0,19.0,27.0,32.0,23.0,26.0,22.0
2016-09-19,23.0,32.0,30.0,32.0,33.0,24.0,26.0,32.0,26.0,24.0,30.0,24.0,24.0,30.0,28.0,32.0,23.0,23.0,26.0,26.0,30.0,24.0,32.0,20.0,26.0,27.0,31.0,26.0,20.0,24.0,25.0,22.0,20.0,26.0,23.0,32.0,25.0,32.0,25.0,27.0,23.0,26.0,22.0,26.0,31.0,22.0,27.0,23.0
2016-09-20,23.0,32.0,28.0,31.0,31.0,26.0,25.0,31.0,26.0,26.0,28.0,24.0,26.0,29.0,27.0,31.0,24.0,24.0,26.0,26.0,27.0,24.0,31.0,24.0,26.0,26.0,29.0,26.0,24.0,26.0,26.0,18.0,21.0,26.0,25.0,30.0,26.0,31.0,25.0,26.0,25.0,26.0,24.0,26.0,31.0,23.0,26.0,25.0
2016-09-21,24.0,30.0,28.0,32.0,31.0,26.0,25.0,31.0,24.0,28.0,29.0,26.0,25.0,28.0,27.0,30.0,24.0,25.0,25.0,24.0,27.0,26.0,30.0,25.0,26.0,26.0,28.0,26.0,27.0,28.0,24.0,20.0,23.0,26.0,25.0,31.0,27.0,32.0,27.0,26.0,25.0,27.0,24.0,24.0,30.0,25.0,26.0,26.0
2016-09-22,26.0,32.0,30.0,32.0,32.0,28.0,26.0,32.0,26.0,31.0,26.0,28.0,27.0,29.0,29.0,32.0,24.0,24.0,26.0,26.0,29.0,26.0,30.0,27.0,27.0,27.0,29.0,26.0,28.0,28.0,26.0,22.0,20.0,27.0,25.0,31.0,29.0,32.0,29.0,27.0,24.0,28.0,24.0,25.0,30.0,25.0,27.0,26.0
2016-09-23,28.0,31.0,31.0,32.0,32.0,30.0,28.0,32.0,28.0,31.0,26.0,27.0,28.0,29.0,30.0,33.0,24.0,23.0,27.0,26.0,31.0,22.0,31.0,28.0,28.0,29.0,29.0,28.0,27.0,29.0,27.0,22.0,23.0,28.0,21.0,30.0,30.0,32.0,31.0,27.0,23.0,29.0,22.0,25.0,31.0,27.0,29.0,23.0
2016-09-24,28.0,31.0,31.0,32.0,31.0,30.0,29.0,32.0,28.0,30.0,20.0,23.0,28.0,30.0,32.0,33.0,25.0,20.0,28.0,28.0,32.0,24.0,31.0,27.0,29.0,30.0,30.0,28.0,25.0,30.0,29.0,24.0,24.0,28.0,26.0,30.0,30.0,32.0,31.0,27.0,23.0,29.0,23.0,25.0,31.0,25.0,30.0,26.0
2016-09-25,28.0,33.0,31.0,33.0,33.0,29.0,29.0,34.0,29.0,24.0,20.0,25.0,27.0,32.0,34.0,34.0,25.0,18.0,28.0,26.0,33.0,26.0,31.0,25.0,30.0,29.0,30.0,27.0,25.0,27.0,27.0,26.0,23.0,29.0,25.0,31.0,29.0,33.0,30.0,29.0,19.0,27.0,20.0,25.0,32.0,24.0,30.0,25.0
2016-09-26,27.0,35.0,33.0,36.0,34.0,29.0,30.0,36.0,30.0,24.0,21.0,25.0,24.0,32.0,34.0,36.0,24.0,18.0,30.0,30.0,35.0,26.0,34.0,24.0,30.0,30.0,32.0,26.0,24.0,27.0,24.0,26.0,22.0,30.0,26.0,32.0,29.0,34.0,29.0,30.0,19.0,26.0,23.0,25.0,33.0,23.0,30.0,26.0
2016-09-27,25.0,36.0,29.0,36.0,36.0,26.0,30.0,34.0,31.0,23.0,21.0,24.0,24.0,29.0,34.0,35.0,23.0,11.0,30.0,32.0,33.0,26.0,34.0,22.0,28.0,30.0,31.0,23.0,23.0,22.0,23.0,26.0,15.0,30.0,18.0,34.0,26.0,34.0,26.0,30.0,10.0,23.0,15.0,25.0,34.0,17.0,28.0,21.0
2016-09-28,19.0,32.0,26.0,35.0,36.0,20.0,23.0,32.0,24.0,22.0,23.0,26.0,20.0,28.0,26.0,33.0,16.0,16.0,24.0,30.0,24.0,27.0,28.0,19.0,29.0,24.0,27.0,20.0,24.0,23.0,20.0,22.0,16.0,26.0,16.0,33.0,22.0,31.0,20.0,28.0,16.0,19.0,14.0,18.0,32.0,17.0,27.0,17.0
2016-09-29,20.0,29.0,18.0,28.0,33.0,22.0,20.0,28.0,22.0,21.0,24.0,26.0,21.0,29.0,20.0,29.0,20.0,18.0,23.0,23.0,17.0,26.0,29.0,22.0,27.0,20.0,30.0,23.0,21.0,23.0,22.0,23.0,19.0,22.0,20.0,30.0,24.0,29.0,24.0,25.0,18.0,21.0,17.0,22.0,30.0,21.0,25.0,20.0
2016-09-30,22.0,29.0,20.0,26.0,30.0,25.0,21.0,28.0,24.0,24.0,25.0,28.0,23.0,30.0,24.0,26.0,23.0,21.0,26.0,22.0,18.0,27.0,29.0,25.0,31.0,19.0,32.0,25.0,25.0,26.0,24.0,23.0,23.0,25.0,24.0,29.0,26.0,28.0,26.0,29.0,20.0,20.0,21.0,21.0,29.0,24.0,29.0,25.0
2016-10-01,25.0,28.0,21.0,28.0,28.0,27.0,24.0,28.0,26.0,26.0,20.0,29.0,26.0,31.0,22.0,28.0,24.0,20.0,27.0,25.0,19.0,30.0,32.0,27.0,32.0,23.0,31.0,26.0,27.0,27.0,25.0,21.0,24.0,26.0,26.0,28.0,28.0,28.0,28.0,30.0,20.0,22.0,23.0,23.0,28.0,25.0,30.0,26.0
2016-10-02,22.0,30.0,24.0,31.0,31.0,24.0,24.0,29.0,25.0,29.0,16.0,33.0,25.0,32.0,27.0,30.0,23.0,15.0,29.0,25.0,24.0,30.0,31.0,28.0,32.0,22.0,31.0,25.0,30.0,28.0,26.0,24.0,25.0,28.0,24.0,29.0,28.0,30.0,25.0,30.0,18.0,23.0,20.0,21.0,30.0,27.0,30.0,25.0
2016-10-03,25.0,29.0,29.0,32.0,33.0,30.0,26.0,32.0,27.0,31.0,13.0,34.0,28.0,30.0,27.0,32.0,24.0,11.0,26.0,28.0,29.0,30.0,32.0,28.0,28.0,27.0,32.0,28.0,30.0,27.0,28.0,27.0,24.0,27.0,20.0,30.0,31.0,30.0,31.0,27.0,11.0,28.0,16.0,24.0,30.0,26.0,27.0,21.0
2016-10-04,24.0,30.0,30.0,31.0,33.0,30.0,27.0,31.0,27.0,28.0,15.0,33.0,25.0,31.0,28.0,32.0,22.0,11.0,27.0,29.0,30.0,27.0,32.0,22.0,28.0,28.0,32.0,23.0,23.0,24.0,22.0,26.0,16.0,27.0,19.0,30.0,30.0,32.0,31.0,27.0,11.0,27.0,12.0,24.0,31.0,17.0,26.0,21.0
2016-10-05,19.0,31.0,29.0,32.0,32.0,23.0,27.0,31.0,26.0,26.0,12.0,30.0,22.0,30.0,28.0,32.0,17.0,12.0,26.0,30.0,30.0,24.0,31.0,22.0,28.0,29.0,30.0,24.0,23.0,22.0,24.0,24.0,14.0,27.0,15.0,30.0,26.0,31.0,26.0,27.0,12.0,27.0,11.0,22.0,31.0,17.0,26.0,16.0
