date,weather_1,weather_2,high,low,wind
2015-01-01,晴,晴,2,-4,西北风 3-4级 /西南风 3-4级
2015-01-02,晴,晴,3,-3,无持续风向 ≤3级 /南风 3-4级
2015-01-03,多云,晴,10,-2,西南风 3-4级 /西南风 3-4级
2015-01-04,多云,雨夹雪,11,2,东南风 3-4级 /南风 3-4级
2015-01-05,小雨,多云,5,-3,西北风 3-4级 /北风 4-5级
2015-01-06,晴,多云,3,-4,北风 3-4级 /南风 3-4级
2015-01-07,晴,多云,5,-5,无持续风向 ≤3级 /南风 3-4级
2015-01-08,晴,晴,7,-3,南风 3-4级 /无持续风向 ≤3级
2015-01-09,晴,晴,6,-3,西北风 3-4级 /西南风 3-4级
2015-01-10,晴,晴,11,-3,无持续风向 ≤3级 /西北风 3-4级
2015-01-11,晴,晴,4,-4,无持续风向 ≤3级 /东北风 3-4级
2015-01-12,晴,晴,4,-2,东南风 3-4级 /无持续风向 ≤3级
2015-01-13,多云,多云,6,-2,南风 3-4级 /南风 3-4级
2015-01-14,晴,多云,8,0,无持续风向 ≤3级 /东北风 3-4级
2015-01-15,多云,阴,6,-2,东南风 3-4级 /东南风 3-4级
2015-01-16,晴,晴,4,-5,北风 4-5级 /西风 3-4级
2015-01-17,晴,多云,6,-1,西风 3-4级 /南风 3-4级
2015-01-18,多云,晴,9,-4,西南风 3-4级 /西北风 4-5级
2015-01-19,晴,多云,6,0,西北风 3-4级 /东南风 3-4级
2015-01-20,多云,小雨,11,-2,南风 3-4级 /南风 3-4级
2015-01-21,阴,阴,2,-5,北风 4-5级 /北风 3-4级
2015-01-22,晴,晴,5,-4,无持续风向 ≤3级 /南风 3-4级
2015-01-23,晴,多云,10,-2,南风 3-4级 /东风 3-4级
2015-01-24,雨夹雪,雨夹雪,5,0,东北风 3-4级 /北风 3-4级
2015-01-25,多云,雾,4,-3,无持续风向 ≤3级 /南风 3-4级
2015-01-26,多云,多云,5,-5,东北风 4-5级 /东北风 4-5级
2015-01-27,多云,多云,1,-6,北风 3-4级 /无持续风向 ≤3级
2015-01-28,多云,多云,1,-4,东北风 3-4级 /东南风 3-4级
2015-01-29,多云,多云,2,-5,无持续风向 ≤3级 /西风 3-4级
2015-01-30,晴,晴,2,-7,北风 3-4级 /西北风 3-4级
2015-01-31,晴,晴,2,-6,西北风 3-4级 /无持续风向 ≤3级
2015-02-01,晴,多云,4,-5,南风 3-4级 /无持续风向 ≤3级
2015-02-02,晴,多云,5,-4,无持续风向 ≤3级 /南风 3-4级
2015-02-03,多云,多云,6,-2,西南风 3-4级 /西北风 3-4级
2015-02-04,晴,多云,4,-3,西北风 3-4级 /西北风 3-4级
2015-02-05,晴,晴,4,-3,西北风 3-4级 /西南风 3-4级
2015-02-06,晴,多云,8,-4,西南风 3-4级 /西南风 3-4级
2015-02-07,多云,多云,1,-7,东北风 4-5级 /北风 4-5级
2015-02-08,晴,晴,0,-7,北风 3-4级 /无持续风向 ≤3级
2015-02-09,晴,晴,7,-2,西南风 3-4级 /西南风 3-4级
2015-02-10,晴,晴,11,-2,无持续风向 ≤3级 /南风 3-4级
2015-02-11,多云,晴,6,-4,东北风 3-4级 /北风 3-4级
2015-02-12,晴,晴,5,-4,东北风 3-4级 /无持续风向 ≤3级
2015-02-13,晴,晴,11,0,南风 3-4级 /西南风 3-4级
2015-02-14,多云,多云,18,5,无持续风向 ≤3级 /南风 3-4级
2015-02-15,小雨,小雨,11,2,东北风 3-4级 /东北风 3-4级
2015-02-16,多云,晴,10,-1,西北风 3-4级 /西北风 3-4级
2015-02-17,晴,晴,8,-2,东北风 3-4级 /无持续风向 ≤3级
2015-02-18,晴,晴,7,-4,东北风 3-4级 /东风 3-4级
2015-02-19,晴,多云,8,2,东南风 3-4级 /东南风 3-4级
2015-02-20,小雨,小雨,7,2,东南风 3-4级 /东南风 3-4级
2015-02-21,多云,晴,10,-3,西风 3-4级 /西北风 4-5级
2015-02-22,多云,晴,6,-4,西北风 3-4级 /西风 3-4级
2015-02-23,晴,晴,8,-3,无持续风向 ≤3级 /东南风 3-4级
2015-02-24,多云,阴,12,2,南风 3-4级 /南风 3-4级
2015-02-25,多云,多云,8,-2,北风 3-4级 /北风 3-4级
2015-02-26,晴,晴,5,-2,无持续风向 ≤3级 /北风 3-4级
2015-02-27,多云,多云,4,-1,无持续风向 ≤3级 /东风 3-4级
2015-02-28,阴,多云,6,0,南风 3-4级 /西北风 3-4级
2015-03-01,晴,晴,11,1,西南风 3-4级 /西南风 3-4级
2015-03-02,晴,多云,15,-1,南风 3-4级 /西风 3-4级
2015-03-03,多云,晴,4,-3,北风 5-6级 /西北风 3-4级
2015-03-04,晴,晴,5,-3,北风 3-4级 /南风 3-4级
2015-03-05,多云,多云,8,-1,南风 3-4级 /东南风 3-4级
2015-03-06,晴,晴,12,1,无持续风向 ≤3级 /西南风 4-5级
2015-03-07,晴,多云,16,5,南风 3-4级 /南风 3-4级
