date,weather_1,weather_2,high,low,wind
2015-01-01,晴,晴,11,-1,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-02,晴,多云,12,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-03,晴,晴,16,7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-04,多云,多云,20,10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-05,多云,小雨,21,7,无持续风向 ≤3级 /北风 3-4级
2015-01-06,小雨,小雨,9,3,北风 3-4级 /北风 3-4级
2015-01-07,多云,晴,12,2,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-08,晴,晴,11,3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-09,多云,阴,14,8,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-10,阴,多云,13,6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-11,多云,阴,15,8,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-12,阵雨,小雨,12,7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-13,阵雨,阴,10,3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-14,多云,晴,13,3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-15,晴,晴,14,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-16,多云,多云,14,5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-17,晴,多云,14,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-18,多云,多云,11,3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-19,晴,晴,14,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-20,多云,多云,14,6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-21,晴,晴,16,5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-22,晴,晴,14,3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-23,晴,晴,18,6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-24,晴,阴,20,12,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-25,小雨,阴,18,10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-26,多云,阴,18,6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-27,阵雨,小雨,9,3,北风 3-4级 /北风 3-4级
2015-01-28,小雨,小雨,4,2,北风 3-4级 /北风 3-4级
2015-01-29,小雨,阴,4,1,北风 3-4级 /北风 3-4级
2015-01-30,阴,阴,8,2,无持续风向 ≤3级 /北风 3-4级
2015-01-31,阴,阴,5,2,北风 3-4级 /北风 3-4级
2015-02-01,阴,小雨,6,2,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-02,小雨,小雨,5,2,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-03,阴,阴,8,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-04,多云,多云,12,2,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-05,晴,晴,11,0,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-06,晴,晴,12,2,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-07,多云,多云,14,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-08,晴,晴,11,2,北风 3-4级 /无持续风向 ≤3级
2015-02-09,多云,晴,12,1,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-10,多云,多云,13,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-11,晴,晴,17,6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-12,晴,晴,18,6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-13,晴,晴,21,8,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-14,多云,阵雨,20,11,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-15,小雨,阴,18,13,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-16,多云,晴,22,11,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-17,多云,多云,20,10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-18,多云,阴,19,10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-19,小雨,小雨,16,11,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-20,中到大雨,中雨,19,11,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-21,阵雨,阴,15,9,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-22,阴,小雨,14,9,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-23,阵雨,阵雨,13,9,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-24,多云,阵雨,17,10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-25,中雨,小雨,12,9,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-26,小到中雨,小到中雨,12,7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-27,小到中雨,小雨,10,4,无持续风向 ≤3级 /北风 3-4级
2015-02-28,中雨,小雨,6,3,北风 3-4级 /北风 3-4级
2015-03-01,多云,多云,10,5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-02,多云,小雨,15,6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-03,阵雨,阴,9,4,无持续风向 ≤3级 /北风 3-4级
2015-03-04,小雨,中雨,7,3,北风 3-4级 /北风 3-4级
2015-03-05,中雨,小雨,5,2,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-06,小雨,阴,5,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-07,小雨,小雨,9,7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-08,中雨,阴,9,7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-09,雾,阴,16,8,无持续风向 ≤3级 /北风 3-4级
2015-03-10,阴,小雨,10,6,北风 3-4级 /北风 3-4级
2015-03-11,小雨,阴,9,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-12,晴,晴,17,7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-13,多云,阵雨,21,14,无持续风向 ≤3级 /无持续风向 ≤3级
