date,weather_1,weather_2,high,low,wind
2015-01-01,晴,晴,6,-5,西南风 3-4级 /北风 ≤3级
2015-01-02,晴,霾,5,-5,南风 ≤3级 /北风 ≤3级
2015-01-03,霾,霾,6,-3,南风 ≤3级 /北风 ≤3级
2015-01-04,霾,霾,4,-2,南风 ≤3级 /北风 ≤3级
2015-01-05,霾,晴,7,-3,西北风 3-4级 /北风 ≤3级
2015-01-06,晴,多云,4,-4,北风 3-4级 /北风 ≤3级
2015-01-07,霾,霾,3,-4,南风 ≤3级 /北风 ≤3级
2015-01-08,霾,霾,6,-3,北风 ≤3级 /北风 ≤3级
2015-01-09,晴,霾,7,-2,西北风 ≤3级 /北风 ≤3级
2015-01-10,霾,霾,7,-2,南风 ≤3级 /北风 ≤3级
2015-01-11,多云,多云,7,-2,北风 ≤3级 /北风 ≤3级
2015-01-12,霾,霾,2,-3,南风 ≤3级 /北风 ≤3级
2015-01-13,霾,霾,5,-4,南风 ≤3级 /北风 ≤3级
2015-01-14,霾,霾,4,-4,南风 ≤3级 /北风 ≤3级
2015-01-15,霾,霾,3,-2,南风 ≤3级 /北风 ≤3级
2015-01-16,晴,晴,6,-5,北风 3-4级 /北风 ≤3级
2015-01-17,多云,多云,5,-2,北风 ≤3级 /北风 ≤3级
2015-01-18,晴,晴,8,-2,西北风 3-4级 /西北风 ≤3级
2015-01-19,晴,多云,8,-2,南风 ≤3级 /北风 ≤3级
2015-01-20,多云,多云,5,-3,南风 ≤3级 /西北风 ≤3级
2015-01-21,晴,晴,7,-4,西北风 3-4级 /西北风 ≤3级
2015-01-22,晴,霾,6,-3,北风 ≤3级 /北风 ≤3级
2015-01-23,霾,霾,7,-2,南风 ≤3级 /东北风 ≤3级
2015-01-24,小雪,阴,2,-3,东北风 ≤3级 /东北风 ≤3级
2015-01-25,多云,多云,2,-3,南风 ≤3级 /北风 ≤3级
2015-01-26,多云,多云,5,-5,北风 3-4级 /北风 3-4级
2015-01-27,晴,晴,1,-6,北风 3-4级 /北风 ≤3级
2015-01-28,阴,阴,2,-4,南风 ≤3级 /北风 ≤3级
2015-01-29,晴,晴,2,-5,南风 ≤3级 /北风 ≤3级
2015-01-30,晴,晴,4,-6,北风 ≤3级 /北风 ≤3级
2015-01-31,晴,晴,2,-5,北风 ≤3级 /北风 ≤3级
2015-02-01,多云,霾,2,-5,南风 ≤3级 /北风 ≤3级
2015-02-02,霾,霾,4,-4,南风 ≤3级 /北风 ≤3级
2015-02-03,霾,霾,4,-2,南风 ≤3级 /西北风 ≤3级
2015-02-04,晴,晴,8,-3,西北风 3-4级 /西北风 ≤3级
2015-02-05,晴,晴,8,-2,西南风 3-4级 /西北风 ≤3级
2015-02-06,多云,多云,8,0,西南风 ≤3级 /北风 ≤3级
2015-02-07,晴,晴,8,-4,北风 3-4级 /北风 ≤3级
2015-02-08,晴,晴,4,-5,北风 ≤3级 /北风 ≤3级
2015-02-09,晴,晴,7,-2,南风 ≤3级 /北风 ≤3级
2015-02-10,晴,多云,11,0,南风 ≤3级 /北风 ≤3级
2015-02-11,晴,晴,10,-1,北风 ≤3级 /北风 ≤3级
2015-02-12,晴,霾,7,-2,北风 ≤3级 /北风 ≤3级
2015-02-13,霾,霾,13,1,南风 ≤3级 /北风 ≤3级
2015-02-14,霾,霾,15,2,南风 ≤3级 /北风 ≤3级
2015-02-15,霾,霾,11,1,东北风 ≤3级 /北风 ≤3级
2015-02-16,晴,晴,12,0,西北风 ≤3级 /北风 ≤3级
2015-02-17,晴,晴,11,0,北风 ≤3级 /北风 ≤3级
2015-02-18,晴,多云,8,0,东北风 ≤3级 /北风 ≤3级
2015-02-19,多云,小雪,8,-1,南风 ≤3级 /北风 ≤3级
2015-02-20,雨夹雪,雾,3,-1,南风 ≤3级 /北风 ≤3级
2015-02-21,晴,晴,12,-2,西北风 3-4级 /西北风 3-4级
2015-02-22,晴,晴,10,-3,西北风 3-4级 /西北风 ≤3级
2015-02-23,霾,多云,7,-2,南风 ≤3级 /北风 ≤3级
2015-02-24,霾,霾,8,-1,南风 ≤3级 /北风 ≤3级
2015-02-25,晴,晴,9,-2,北风 3-4级 /北风 ≤3级
2015-02-26,晴,多云,8,-3,北风 3-4级 /北风 ≤3级
2015-02-27,阴,小雪,5,-1,北风 ≤3级 /东北风 ≤3级
2015-02-28,阴,晴,6,0,西北风 3-4级 /西北风 ≤3级
2015-03-01,晴,晴,12,1,西南风 ≤3级 /北风 ≤3级
