date,weather_1,weather_2,high,low,wind
2015-01-01,晴,晴,3,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-02,晴,霾,8,-6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-03,霾,霾,8,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-04,霾,霾,6,-1,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-05,多云,晴,9,-4,北风 4-5级 /北风 4-5级
2015-01-06,晴,晴,6,-6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-07,晴,多云,3,-6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-08,霾,晴,5,-3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-09,晴,晴,7,-5,北风 3-4级 /无持续风向 ≤3级
2015-01-10,晴,晴,9,-3,无持续风向 ≤3级 /北风 3-4级
2015-01-11,晴,晴,5,-6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-12,霾,霾,4,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-13,霾,霾,4,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-14,小雪,雾,2,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-15,霾,霾,3,-3,无持续风向 ≤3级 /北风 3-4级
2015-01-16,晴,晴,4,-7,北风 5-6级 /北风 3-4级
2015-01-17,晴,阴,4,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-18,阴,晴,6,-6,北风 4-5级 /北风 3-4级
2015-01-19,晴,晴,6,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-20,多云,多云,5,-2,无持续风向 ≤3级 /北风 3-4级
2015-01-21,晴,晴,5,-7,北风 3-4级 /无持续风向 ≤3级
2015-01-22,晴,霾,6,-6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-23,霾,霾,7,-3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-24,阴,阴,3,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-25,霾,霾,4,-4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-26,雾,多云,4,-7,北风 4-5级 /北风 4-5级
2015-01-27,晴,晴,2,-7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-28,多云,阴,0,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-29,多云,晴,4,-6,北风 3-4级 /北风 3-4级
2015-01-30,晴,晴,3,-8,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-31,晴,晴,4,-7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-01,多云,多云,2,-6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-02,霾,霾,3,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-03,霾,晴,8,-2,北风 4-5级 /北风 3-4级
2015-02-04,晴,晴,6,-3,北风 4-5级 /北风 4-5级
2015-02-05,晴,晴,8,-4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-06,多云,阴,9,-1,无持续风向 ≤3级 /北风 3-4级
2015-02-07,多云,晴,4,-7,北风 5-6级 /北风 4-5级
2015-02-08,晴,晴,3,-6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-09,晴,晴,7,-4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-10,多云,多云,11,-1,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-11,晴,晴,8,-4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-12,晴,晴,7,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-13,晴,晴,10,-3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-14,霾,霾,11,-1,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-15,霾,霾,10,-1,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-16,多云,晴,11,-1,北风 4-5级 /北风 3-4级
2015-02-17,晴,晴,12,-1,北风 3-4级 /无持续风向 ≤3级
2015-02-18,晴,霾,10,-3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-19,霾,小雪,8,-2,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-20,小到中雪,小雪,4,-1,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-21,雾,晴,7,-3,北风 5-6级 /北风 5-6级
2015-02-22,晴,晴,5,-5,北风 4-5级 /无持续风向 ≤3级
2015-02-23,晴,晴,6,-6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-24,霾,霾,5,-1,无持续风向 ≤3级 /北风 4-5级
2015-02-25,多云,晴,6,-5,北风 4-5级 /北风 3-4级
2015-02-26,晴,晴,5,-5,北风 3-4级 /无持续风向 ≤3级
2015-02-27,多云,小雪,3,-2,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-28,小雪,雾,3,-3,无持续风向 ≤3级 /北风 3-4级
2015-03-01,晴,晴,10,-3,南风 3-4级 /南风 3-4级
2015-03-02,晴,多云,12,-2,北风 5-6级 /北风 5-6级
2015-03-03,晴,晴,4,-4,北风 5-6级 /北风 3-4级
2015-03-04,晴,晴,6,-5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-05,晴,霾,8,-3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-06,晴,霾,11,-2,南风 3-4级 /无持续风向 ≤3级
2015-03-07,霾,霾,11,0,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-08,霾,晴,13,-2,北风 4-5级 /北风 4-5级
2015-03-09,晴,晴,5,-6,北风 4-5级 /北风 3-4级
2015-03-10,晴,晴,9,-3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-11,晴,多云,11,-4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-12,多云,晴,12,-2,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-13,晴,晴,13,0,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-14,多云,多云,13,2,无持续风向 ≤3级 /北风 3-4级
2015-03-15,霾,阴,16,3,南风 3-4级 /无持续风向 ≤3级
2015-03-16,霾,霾,18,6,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-17,晴,霾,15,3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-18,多云,多云,15,5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-19,多云,晴,20,5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-20,晴,晴,20,6,无持续风向 ≤3级 /北风 3-4级
2015-03-21,晴,晴,19,6,北风 4-5级 /北风 3-4级
2015-03-22,多云,晴,13,1,北风 3-4级 /无持续风向 ≤3级
2015-03-23,晴,晴,17,3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-24,晴,晴,18,3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-25,晴,晴,18,6,南风 3-4级 /无持续风向 ≤3级
2015-03-26,晴,多云,20,8,南风 3-4级 /无持续风向 ≤3级
2015-03-27,多云,浮尘,21,9,南风 3-4级 /南风 3-4级
2015-03-28,多云,晴,22,8,北风 4-5级 /北风 3-4级
2015-03-29,晴,多云,22,9,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-30,多云,阴,22,11,无持续风向 ≤3级 /无持续风向 ≤3级
2015-03-31,小雨,多云,14,5,东北风 3-4级 /无持续风向 ≤3级
2015-04-01,小雨,小到中雨,12,3,无持续风向 ≤3级 /无持续风向 ≤3级
2015-04-02,小雨,晴,13,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-04-03,晴,多云,16,5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-04-04,多云,阴,15,9,无持续风向 ≤3级 /北风 3-4级
2015-04-05,多云,晴,17,4,北风 4-5级 /北风 4-5级
2015-04-06,晴,晴,13,2,北风 3-4级 /无持续风向 ≤3级
2015-04-07,晴,多云,14,4,无持续风向 ≤3级 /无持续风向 ≤3级
2015-04-08,多云,阴,14,5,无持续风向 ≤3级 /无持续风向 ≤3级
2015-04-09,霾,霾,18,5,无持续风向 ≤3级 /无持续风向 ≤3级
