date,weather_1,weather_2,high,low,wind
2015-01-01,晴,晴,1,-11,西风 3-4级 /北风 ≤3级
2015-01-02,晴,晴,4,-8,西风 ≤3级 /西南风 ≤3级
2015-01-03,晴,晴,7,-6,西南风 ≤3级 /西北风 ≤3级
2015-01-04,多云,阴,6,-3,东南风 ≤3级 /东北风 ≤3级
2015-01-05,多云,晴,5,-9,西北风 4-5级 /西北风 4-5级
2015-01-06,晴,晴,2,-11,西北风 3-4级 /西北风 ≤3级
2015-01-07,晴,晴,5,-9,西北风 ≤3级 /南风 ≤3级
2015-01-08,晴,晴,4,-10,西风 ≤3级 /西北风 ≤3级
2015-01-09,晴,晴,4,-8,西风 ≤3级 /西北风 ≤3级
2015-01-10,晴,晴,6,-7,西北风 ≤3级 /东北风 ≤3级
2015-01-11,晴,晴,4,-7,东北风 3-4级 /东风 ≤3级
2015-01-12,晴,晴,4,-7,东南风 3-4级 /西南风 ≤3级
2015-01-13,多云,多云,4,-7,西南风 ≤3级 /东北风 ≤3级
2015-01-14,阴,小雪,3,-6,东北风 ≤3级 /东北风 ≤3级
2015-01-15,多云,小雪,3,-4,西南风 ≤3级 /西北风 ≤3级
2015-01-16,多云,晴,3,-11,北风 3-4级 /西北风 3-4级
2015-01-17,晴,小雪,2,-6,西风 ≤3级 /西南风 ≤3级
2015-01-18,多云,晴,3,-9,西北风 4-5级 /北风 3-4级
2015-01-19,晴,晴,4,-6,北风 3-4级 /南风 ≤3级
2015-01-20,阴,阴,4,-5,南风 ≤3级 /北风 3-4级
2015-01-21,晴,晴,5,-10,北风 3-4级 /北风 ≤3级
2015-01-22,晴,晴,5,-8,西南风 ≤3级 /西南风 ≤3级
2015-01-23,晴,晴,6,-7,西南风 ≤3级 /东风 ≤3级
2015-01-24,阴,阴,4,-6,东风 3-4级 /东风 ≤3级
2015-01-25,晴,晴,4,-6,东北风 ≤3级 /西风 ≤3级
2015-01-26,多云,晴,6,-12,东北风 4-5级 /北风 3-4级
2015-01-27,晴,晴,0,-14,北风 3-4级 /北风 ≤3级
2015-01-28,多云,阴,0,-8,东北风 3-4级 /西风 ≤3级
2015-01-29,多云,晴,2,-12,西北风 3-4级 /东北风 3-4级
2015-01-30,晴,晴,1,-12,西北风 3-4级 /西北风 ≤3级
2015-01-31,晴,晴,2,-11,西风 3-4级 /西北风 ≤3级
2015-02-01,晴,多云,4,-9,西风 ≤3级 /北风 ≤3级
2015-02-02,多云,多云,5,-7,西南风 ≤3级 /西南风 ≤3级
2015-02-03,多云,阴,6,-6,西风 ≤3级 /西北风 3-4级
2015-02-04,晴,晴,4,-10,西北风 3-4级 /西北风 ≤3级
2015-02-05,晴,晴,3,-6,西风 3-4级 /西南风 ≤3级
2015-02-06,多云,多云,7,-5,西南风 3-4级 /东北风 4-5级
2015-02-07,多云,晴,2,-13,东北风 4-5级 /北风 3-4级
2015-02-08,晴,晴,1,-11,西风 ≤3级 /西风 ≤3级
2015-02-09,晴,晴,5,-7,西风 ≤3级 /西风 ≤3级
2015-02-10,晴,多云,8,-5,西风 ≤3级 /东北风 ≤3级
