date,weather_1,weather_2,high,low,wind
2015-01-01,晴,晴,-3,-16,西风 ≤3级 /东南风 ≤3级
2015-01-02,晴,晴,0,-14,东南风 ≤3级 /西风 ≤3级
2015-01-03,晴,多云,2,-13,西风 ≤3级 /西风 ≤3级
2015-01-04,阴,多云,2,-10,西南风 ≤3级 /西北风 3-4级
2015-01-05,晴,晴,-3,-17,北风 3-4级 /西北风 3-4级
2015-01-06,阴,阴,-5,-16,西北风 ≤3级 /西风 3-4级
2015-01-07,多云,晴,-2,-14,西风 ≤3级 /西风 3-4级
2015-01-08,晴,晴,-1,-15,西风 ≤3级 /西风 3-4级
2015-01-09,晴,多云,1,-13,西风 3-4级 /西风 ≤3级
2015-01-10,晴,晴,2,-14,西风 ≤3级 /南风 ≤3级
2015-01-11,晴,晴,3,-13,西南风 ≤3级 /东南风 ≤3级
2015-01-12,多云,小雪,3,-5,西南风 ≤3级 /东南风 ≤3级
2015-01-13,小雪,多云,1,-11,东风 ≤3级 /西北风 ≤3级
2015-01-14,晴,阴,0,-10,西风 ≤3级 /西北风 ≤3级
2015-01-15,阴,晴,-1,-15,西风 ≤3级 /北风 ≤3级
2015-01-16,晴,阴,-1,-13,西风 ≤3级 /西南风 3-4级
2015-01-17,小雪,小雪,-2,-10,西风 3-4级 /西风 3-4级
2015-01-18,多云,晴,-2,-12,西风 3-4级 /西南风 3-4级
2015-01-19,晴,多云,1,-11,西南风 3-4级 /西风 3-4级
2015-01-20,阴,晴,-2,-15,西风 3-4级 /西北风 3-4级
2015-01-21,晴,晴,-1,-15,西南风 3-4级 /西南风 ≤3级
2015-01-22,晴,晴,2,-12,西南风 ≤3级 /西北风 ≤3级
2015-01-23,多云,阴,1,-9,东风 ≤3级 /东风 ≤3级
2015-01-24,多云,多云,2,-10,南风 3-4级 /东南风 ≤3级
2015-01-25,晴,多云,3,-9,西风 ≤3级 /北风 3-4级
2015-01-26,多云,晴,-4,-18,北风 3-4级 /西北风 3-4级
2015-01-27,多云,阴,-7,-14,南风 3-4级 /西南风 ≤3级
2015-01-28,小雪,小雪,-5,-14,西南风 ≤3级 /西北风 ≤3级
2015-01-29,晴,晴,-6,-19,西北风 3-4级 /西北风 ≤3级
2015-01-30,晴,晴,-6,-19,西北风 ≤3级 /东南风 ≤3级
2015-01-31,晴,阴,-5,-14,西南风 ≤3级 /东南风 ≤3级
2015-02-01,小雪,小雪,-3,-12,南风 ≤3级 /南风 3-4级
2015-02-02,小雪,阴,0,-13,南风 3-4级 /西北风 3-4级
2015-02-03,晴,晴,-2,-14,北风 3-4级 /西北风 3-4级
2015-02-04,晴,晴,-2,-16,西北风 3-4级 /西北风 ≤3级
2015-02-05,晴,晴,1,-14,西北风 3-4级 /西风 3-4级
2015-02-06,晴,多云,1,-12,南风 3-4级 /西北风 3-4级
2015-02-07,晴,晴,-2,-17,北风 3-4级 /南风 ≤3级
2015-02-08,晴,晴,-2,-16,南风 ≤3级 /南风 ≤3级
2015-02-09,晴,晴,3,-13,西风 ≤3级 /西风 ≤3级
2015-02-10,多云,多云,3,-13,西南风 ≤3级 /西风 3-4级
2015-02-11,晴,多云,2,-12,西风 3-4级 /西风 ≤3级
2015-02-12,晴,晴,3,-11,西北风 3-4级 /西风 3-4级
2015-02-13,晴,晴,5,-10,西南风 3-4级 /西南风 ≤3级
2015-02-14,晴,阴,8,-5,南风 ≤3级 /西风 ≤3级
2015-02-15,晴,晴,4,-9,西风 ≤3级 /西北风 4-5级
2015-02-16,多云,晴,5,-10,西北风 3-4级 /东风 ≤3级
2015-02-17,晴,晴,7,-12,东风 ≤3级 /东风 3-4级
2015-02-18,晴,中雪,8,-3,西南风 ≤3级 /南风 3-4级
2015-02-19,雨夹雪,雨夹雪,5,-1,西南风 3-4级 /西南风 ≤3级
2015-02-20,小雨,阴,4,-7,西风 3-4级 /西风 4-5级
2015-02-21,晴,晴,-1,-16,北风 3-4级 /西北风 3-4级
2015-02-22,晴,多云,-6,-16,西风 ≤3级 /西风 ≤3级
2015-02-23,晴,晴,1,-11,西风 ≤3级 /西风 3-4级
2015-02-24,小雨,多云,2,-13,北风 3-4级 /西北风 3-4级
2015-02-25,晴,晴,-2,-15,西北风 ≤3级 /西北风 3-4级
2015-02-26,晴,阴,0,-9,西风 3-4级 /西南风 ≤3级
2015-02-27,小雪,小雪,1,-8,西风 ≤3级 /西风 ≤3级
2015-02-28,多云,晴,0,-14,北风 3-4级 /西风 3-4级
2015-03-01,晴,晴,3,-8,西风 ≤3级 /西北风 4-5级
2015-03-02,小雪,晴,3,-14,西北风 3-4级 /西北风 4-5级
2015-03-03,晴,晴,-1,-15,北风 3-4级 /西风 ≤3级
2015-03-04,晴,晴,2,-11,西风 ≤3级 /西风 ≤3级
2015-03-05,晴,晴,5,-10,西南风 3-4级 /西风 ≤3级
2015-03-06,晴,晴,9,-7,西风 ≤3级 /西风 ≤3级
2015-03-07,多云,晴,11,-6,西风 ≤3级 /北风 3-4级
2015-03-08,多云,晴,3,-13,北风 4-5级 /西北风 3-4级
2015-03-09,晴,晴,-1,-14,西北风 ≤3级 /西风 3-4级
2015-03-10,晴,晴,4,-12,西风 3-4级 /西风 3-4级
2015-03-11,晴,多云,7,-8,西北风 3-4级 /西北风 3-4级
2015-03-12,多云,晴,11,-6,西风 3-4级 /西南风 3-4级
2015-03-13,阴,多云,9,-3,西风 3-4级 /西风 3-4级
2015-03-14,晴,晴,7,-6,西北风 3-4级 /西北风 3-4级
2015-03-15,多云,多云,14,-4,西南风 ≤3级 /西北风 4-5级
2015-03-16,晴,晴,14,-3,北风 3-4级 /西风 ≤3级
2015-03-17,阴,阴,13,-1,西风 ≤3级 /西风 3-4级
2015-03-18,多云,多云,12,-3,西风 3-4级 /西风 3-4级
2015-03-19,多云,晴,11,-4,北风 3-4级 /西南风 3-4级
2015-03-20,晴,晴,10,-4,北风 3-4级 /西北风 4-5级
2015-03-21,晴,晴,11,-4,西风 ≤3级 /东风 3-4级
2015-03-22,晴,晴,12,-4,东北风 3-4级 /西风 ≤3级
2015-03-23,多云,晴,11,-4,西风 ≤3级 /西北风 3-4级
2015-03-24,晴,晴,15,-2,西风 3-4级 /西南风 ≤3级
2015-03-25,多云,晴,15,0,西南风 ≤3级 /西南风 3-4级
2015-03-26,晴,多云,16,3,西南风 ≤3级 /西南风 ≤3级
2015-03-27,晴,晴,18,-1,西南风 3-4级 /北风 3-4级
2015-03-28,晴,多云,17,2,南风 ≤3级 /西南风 3-4级
2015-03-29,阴,多云,20,6,西南风 ≤3级 /东北风 3-4级
2015-03-30,多云,小雨,22,7,东北风 3-4级 /东北风 3-4级
2015-03-31,小雨,小雨,17,6,西南风 3-4级 /东风 3-4级
2015-04-01,中雨,小雨,11,5,西南风 ≤3级 /南风 ≤3级
2015-04-02,多云,晴,14,3,南风 ≤3级 /西南风 ≤3级
2015-04-03,中雨,小雨,9,2,东南风 ≤3级 /东南风 ≤3级
2015-04-04,小雨,晴,7,-3,西风 ≤3级 /西风 ≤3级
2015-04-05,晴,晴,4,-3,北风 ≤3级 /北风 3-4级
2015-04-06,阴,多云,8,-5,北风 3-4级 /西南风 3-4级
2015-04-07,多云,多云,9,-1,南风 ≤3级 /南风 ≤3级
2015-04-08,小雨,晴,10,1,南风 ≤3级 /西北风 ≤3级
2015-04-09,多云,多云,14,1,北风 3-4级 /北风 3-4级
2015-04-10,阴,多云,15,3,东南风 3-4级 /东南风 3-4级
2015-04-11,多云,晴,11,-2,北风 3-4级 /北风 ≤3级
2015-04-12,晴,晴,8,-3,北风 ≤3级 /西风 ≤3级
2015-04-13,晴,晴,13,0,北风 3-4级 /北风 3-4级
