date,weather_1,weather_2,high,low,wind
2015-01-01,雾,晴,-6,-13,东南风 3-4级 /无持续风向 ≤3级
2015-01-02,晴,晴,0,-10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-03,多云,多云,-2,-11,西北风 3-4级 /无持续风向 ≤3级
2015-01-04,晴,晴,-5,-14,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-05,晴,晴,-8,-13,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-06,多云,晴,-3,-9,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-07,晴,晴,-2,-9,西北风 ≤3级 /东南风 3-4级
2015-01-08,晴,晴,2,-12,东南风 4-5级 /东南风 4-5级
2015-01-09,晴,晴,-4,-10,东南风 4-5级 /无持续风向 ≤3级
2015-01-10,多云,晴,-1,-10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-11,晴,晴,-4,-10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-12,雾,多云,0,-7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-13,多云,多云,-1,-7,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-14,晴,晴,-2,-10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-15,雾,中雪,-3,-9,无持续风向 ≤3级 /西北风 3-4级
2015-01-16,小雪,晴,-2,-10,西北风 ≤3级 /无持续风向 ≤3级
2015-01-17,晴,雾,-2,-12,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-18,晴,晴,-3,-10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-19,晴,雾,0,-11,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-20,多云,雾,-3,-12,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-21,多云,多云,-1,-10,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-22,多云,晴,-2,-12,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-23,多云,多云,-3,-11,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-24,多云,小雪,-5,-11,无持续风向 ≤3级 /西北风 3-4级
2015-01-25,小到中雪,小雪,-8,-13,西北风 3-4级 /无持续风向 ≤3级
2015-01-26,多云,小雪,-10,-16,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-27,阵雪,阴,-12,-17,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-28,多云,多云,-12,-20,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-29,雾,多云,-14,-20,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-30,多云,多云,-14,-19,无持续风向 ≤3级 /无持续风向 ≤3级
2015-01-31,晴,晴,-12,-18,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-01,晴,晴,-12,-17,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-02,晴,雾,-9,-18,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-03,雾,雾,-11,-16,无持续风向 ≤3级 /无持续风向 ≤3级
2015-02-04,晴,多云,-7,-14,无持续风向 ≤3级 /无持续风向 ≤3级
