date,weather_1,weather_2,high,low,wind
2015-01-01,晴,晴,-6,-11,北风 3-4级 /南风 3-4级
2015-01-02,晴,晴,-2,-7,北风 3-4级 /南风 3-4级
2015-01-03,多云,多云,6,-4,南风 4-5级 /北风 3-4级
2015-01-04,晴,多云,2,-4,北风 3-4级 /南风 3-4级
2015-01-05,小雪,多云,5,-11,南风 4-5级 /北风 4-5级
2015-01-06,晴,晴,-6,-13,北风 3-4级 /北风 3-4级
2015-01-07,晴,晴,-5,-13,北风 3-4级 /北风 3-4级
2015-01-08,晴,晴,-4,-10,北风 3-4级 /北风 3-4级
2015-01-09,晴,晴,-2,-7,南风 3-4级 /南风 3-4级
2015-01-10,晴,多云,3,-10,南风 3-4级 /北风 4-5级
2015-01-11,晴,晴,-2,-12,北风 3-4级 /北风 3-4级
2015-01-12,晴,晴,-1,-7,南风 3-4级 /南风 3-4级
2015-01-13,多云,多云,4,-4,南风 3-4级 /南风 4-5级
2015-01-14,晴,多云,1,-9,南风 4-5级 /北风 3-4级
2015-01-15,多云,小雪,-4,-10,北风 3-4级 /北风 4-5级
2015-01-16,多云,晴,-7,-12,北风 4-5级 /北风 4-5级
2015-01-17,晴,多云,-1,-6,南风 3-4级 /南风 3-4级
2015-01-18,中雪,小雪,2,-10,南风 3-4级 /北风 3-4级
2015-01-19,晴,晴,-4,-10,北风 3-4级 /南风 3-4级
2015-01-20,多云,小到中雪,2,-6,南风 3-4级 /北风 4-5级
2015-01-21,小到中雪,晴,-4,-12,北风 4-5级 /北风 3-4级
2015-01-22,晴,晴,-1,-9,北风 3-4级 /南风 3-4级
2015-01-23,晴,晴,4,-8,南风 3-4级 /北风 3-4级
2015-01-24,晴,霾,-2,-7,北风 3-4级 /南风 3-4级
2015-01-25,霾,霾,3,-8,南风 3-4级 /南风 3-4级
2015-01-26,多云,多云,-3,-14,北风 4-5级 /北风 4-5级
2015-01-27,晴,晴,-8,-15,北风 3-4级 /北风 3-4级
2015-01-28,晴,多云,-5,-11,北风 3-4级 /南风 3-4级
2015-01-29,小雪,多云,-2,-12,南风 4-5级 /北风 4-5级
2015-01-30,晴,晴,-6,-13,北风 3-4级 /北风 3-4级
2015-01-31,晴,晴,-5,-8,北风 3-4级 /南风 3-4级
2015-02-01,晴,晴,3,-5,南风 3-4级 /南风 3-4级
2015-02-02,晴,霾,4,-8,南风 3-4级 /北风 3-4级
2015-02-03,多云,多云,1,-8,北风 3-4级 /北风 3-4级
2015-02-04,晴,晴,-3,-10,北风 4-5级 /北风 4-5级
2015-02-05,晴,晴,-2,-5,北风 3-4级 /南风 3-4级
